cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,South Asia,1990,60-64 years,Female,"24,805",207.1,"631,722","5,274.70","32,688",272.9,"664,409","5,547.60"
Tuberculosis,South Asia,1990,60-64 years,Both,"77,076",308.6,"1,964,277","7,864.20","94,366",377.8,"2,058,642","8,242.00"
Tuberculosis,South Asia,1990,65-69 years,Male,"44,224",469.4,"933,122","9,904.50","60,357",640.7,"993,479","10,545.10"
Tuberculosis,South Asia,1990,65-69 years,Female,"21,914",250.5,"461,682","5,277.60","32,144",367.4,"493,826","5,645.00"
Tuberculosis,South Asia,1990,65-69 years,Both,"66,137",364,"1,394,805","7,676.80","92,501",509.1,"1,487,306","8,185.90"
Tuberculosis,South Asia,1990,70-74 years,Male,"35,734",575.8,"603,300","9,721.40","17,753",286.1,"621,053","10,007.50"
Tuberculosis,South Asia,1990,70-74 years,Female,"19,601",332.4,"330,363","5,602.40","9,614",163,"339,977","5,765.40"
Tuberculosis,South Asia,1990,70-74 years,Both,"55,335",457.2,"933,663","7,714.50","27,367",226.1,"961,029","7,940.60"
Tuberculosis,South Asia,1990,75-79 years,Male,"23,515",666.1,"304,558","8,627.40","17,284",489.6,"321,842","9,117.00"
Tuberculosis,South Asia,1990,75-79 years,Female,"13,293",384,"171,857","4,964.10","9,311",269,"181,168","5,233.00"
Tuberculosis,South Asia,1990,75-79 years,Both,"36,808",526.4,"476,415","6,813.60","26,595",380.4,"503,010","7,193.90"
Tuberculosis,South Asia,1990,80+ years,Male,"18,077",736.8,"132,690","5,408.50","3,421",139.4,"136,111","5,547.90"
Tuberculosis,South Asia,1990,80+ years,Female,"9,135",374.7,"66,124","2,712.20","1,808",74.2,"67,932","2,786.30"
Tuberculosis,South Asia,1990,80+ years,Both,"27,212",556.3,"198,814","4,064.50","5,229",106.9,"204,043","4,171.40"
Tuberculosis,South Asia,1990,All ages,Male,"431,970",74.1,"15,167,375","2,600.60","1,506,997",258.4,"16,674,372","2,859.00"
Tuberculosis,South Asia,1990,All ages,Female,"244,321",45.1,"9,553,847","1,764.80","765,077",141.3,"10,318,923","1,906.20"
Tuberculosis,South Asia,1990,All ages,Both,"676,291",60.1,"24,721,222","2,198.30","2,272,074",202,"26,993,296","2,400.30"
Tuberculosis,South Asia,2005,0-6 days,Male,0,0,0,0,10,2.7,10,2.7
Tuberculosis,South Asia,2005,0-6 days,Female,0,0,0,0,4,1.2,4,1.2
Tuberculosis,South Asia,2005,0-6 days,Both,0,0,0,0,14,2,14,2
Tuberculosis,South Asia,2005,7-27 days,Male,0,0,0,0,30,2.8,30,2.8
Tuberculosis,South Asia,2005,7-27 days,Female,0,0,0,0,13,1.3,13,1.3
Tuberculosis,South Asia,2005,7-27 days,Both,0,0,0,0,42,2,42,2
Tuberculosis,South Asia,2005,28-364 days,Male,"2,779",16.5,"238,392","1,416.60",454,2.7,"238,846","1,419.30"
Tuberculosis,South Asia,2005,28-364 days,Female,"3,547",22.5,"304,240","1,930.30",179,1.1,"304,419","1,931.50"
Tuberculosis,South Asia,2005,28-364 days,Both,"6,326",19.4,"542,632","1,665.10",633,1.9,"543,265","1,667.00"
Tuberculosis,South Asia,2005,1-4 years,Male,"4,770",6.7,"399,891",560,"7,909",11.1,"407,800",571.1
Tuberculosis,South Asia,2005,1-4 years,Female,"4,261",6.4,"357,785",537.5,"3,364",5.1,"361,149",542.6
Tuberculosis,South Asia,2005,1-4 years,Both,"9,030",6.5,"757,676",549.2,"11,273",8.2,"768,950",557.4
Tuberculosis,South Asia,2005,5-9 years,Male,"2,948",3.4,"232,294",265.1,"23,373",26.7,"255,667",291.7
Tuberculosis,South Asia,2005,5-9 years,Female,"3,756",4.6,"295,922",364.7,"10,789",13.3,"306,711",378
Tuberculosis,South Asia,2005,5-9 years,Both,"6,705",4,"528,216",313,"34,161",20.2,"562,378",333.2
Tuberculosis,South Asia,2005,10-14 years,Male,"1,999",2.3,"146,907",171.8,"40,013",46.8,"186,920",218.6
Tuberculosis,South Asia,2005,10-14 years,Female,"2,840",3.6,"208,806",264.4,"18,930",24,"227,736",288.3
Tuberculosis,South Asia,2005,10-14 years,Both,"4,839",2.9,"355,713",216.3,"58,943",35.8,"414,656",252.1
Tuberculosis,South Asia,2005,15-19 years,Male,"4,683",5.8,"321,483",398,"56,053",69.4,"377,535",467.4
Tuberculosis,South Asia,2005,15-19 years,Female,"4,766",6.4,"327,343",436.5,"28,161",37.6,"355,504",474.1
Tuberculosis,South Asia,2005,15-19 years,Both,"9,449",6.1,"648,826",416.5,"84,214",54.1,"733,040",470.6
Tuberculosis,South Asia,2005,20-24 years,Male,"9,908",13.5,"632,191",863.6,"71,291",97.4,"703,482",961
Tuberculosis,South Asia,2005,20-24 years,Female,"9,776",14.4,"624,336",916.4,"36,020",52.9,"660,356",969.3
Tuberculosis,South Asia,2005,20-24 years,Both,"19,685",13.9,"1,256,527",889.1,"107,311",75.9,"1,363,838",965
Tuberculosis,South Asia,2005,25-29 years,Male,"16,492",25.4,"971,225","1,495.80","179,872",277,"1,151,097","1,772.90"
Tuberculosis,South Asia,2005,25-29 years,Female,"11,695",19.3,"689,497","1,136.30","85,648",141.2,"775,145","1,277.50"
Tuberculosis,South Asia,2005,25-29 years,Both,"28,187",22.4,"1,660,722","1,322.20","265,520",211.4,"1,926,242","1,533.60"
Tuberculosis,South Asia,2005,30-34 years,Male,"21,612",38.4,"1,165,768","2,069.70","238,360",423.2,"1,404,128","2,492.90"
Tuberculosis,South Asia,2005,30-34 years,Female,"11,413",21.7,"616,169","1,172.90","104,444",198.8,"720,613","1,371.70"
Tuberculosis,South Asia,2005,30-34 years,Both,"33,025",30.3,"1,781,937","1,636.90","342,804",314.9,"2,124,741","1,951.80"
Tuberculosis,South Asia,2005,35-39 years,Male,"27,267",54.3,"1,336,909","2,660.70","235,443",468.6,"1,572,351","3,129.30"
Tuberculosis,South Asia,2005,35-39 years,Female,"11,716",25.1,"574,719","1,230.60","103,373",221.3,"678,092","1,451.90"
Tuberculosis,South Asia,2005,35-39 years,Both,"38,983",40.2,"1,911,627","1,971.80","338,815",349.5,"2,250,443","2,321.20"
Tuberculosis,South Asia,2005,40-44 years,Male,"28,097",64.3,"1,240,426","2,840.20","237,711",544.3,"1,478,137","3,384.50"
Tuberculosis,South Asia,2005,40-44 years,Female,"10,211",25.1,"450,887","1,110.10","103,200",254.1,"554,087","1,364.10"
Tuberculosis,South Asia,2005,40-44 years,Both,"38,308",45.4,"1,691,313","2,006.50","340,911",404.4,"2,032,224","2,410.90"
Tuberculosis,South Asia,2005,45-49 years,Male,"32,853",87.7,"1,292,254","3,450.50","234,945",627.3,"1,527,200","4,077.80"
Tuberculosis,South Asia,2005,45-49 years,Female,"14,484",41.6,"569,616","1,636.50","102,176",293.6,"671,792","1,930.00"
Tuberculosis,South Asia,2005,45-49 years,Both,"47,337",65.5,"1,861,870","2,576.70","337,121",466.5,"2,198,992","3,043.20"
Tuberculosis,South Asia,2005,50-54 years,Male,"36,021",115.5,"1,247,199","3,998.60","145,825",467.5,"1,393,024","4,466.10"
Tuberculosis,South Asia,2005,50-54 years,Female,"13,257",45.2,"458,405","1,562.90","73,353",250.1,"531,757","1,813.00"
Tuberculosis,South Asia,2005,50-54 years,Both,"49,278",81.4,"1,705,604","2,818.20","219,178",362.2,"1,924,782","3,180.40"
Tuberculosis,South Asia,2005,55-59 years,Male,"33,676",150.3,"1,010,443","4,509.80","143,325",639.7,"1,153,768","5,149.50"
Tuberculosis,South Asia,2005,55-59 years,Female,"15,577",70.8,"466,698","2,121.80","72,559",329.9,"539,256","2,451.70"
Tuberculosis,South Asia,2005,55-59 years,Both,"49,253",110.9,"1,477,141","3,326.80","215,884",486.2,"1,693,025","3,813.10"
Tuberculosis,South Asia,2005,60-64 years,Male,"42,223",240.4,"1,075,413","6,122.80","70,568",401.8,"1,145,981","6,524.50"
Tuberculosis,South Asia,2005,60-64 years,Female,"18,447",104,"469,335","2,646.30","38,576",217.5,"507,911","2,863.80"
Tuberculosis,South Asia,2005,60-64 years,Both,"60,671",171.9,"1,544,748","4,376.00","109,144",309.2,"1,653,891","4,685.20"
Tuberculosis,South Asia,2005,65-69 years,Male,"44,491",329.5,"937,395","6,942.60","69,234",512.8,"1,006,628","7,455.30"
Tuberculosis,South Asia,2005,65-69 years,Female,"21,923",155.1,"460,988","3,260.60","37,884",268,"498,872","3,528.50"
Tuberculosis,South Asia,2005,65-69 years,Both,"66,414",240.3,"1,398,382","5,059.20","107,118",387.5,"1,505,500","5,446.70"
Tuberculosis,South Asia,2005,70-74 years,Male,"37,951",411.3,"639,635","6,932.10","23,304",252.6,"662,940","7,184.70"
Tuberculosis,South Asia,2005,70-74 years,Female,"22,703",230.2,"382,097","3,874.60","12,741",129.2,"394,838","4,003.80"
Tuberculosis,South Asia,2005,70-74 years,Both,"60,653",317.7,"1,021,733","5,352.50","36,045",188.8,"1,057,778","5,541.40"
Tuberculosis,South Asia,2005,75-79 years,Male,"28,328",516.1,"366,358","6,674.00","22,683",413.2,"389,040","7,087.20"
Tuberculosis,South Asia,2005,75-79 years,Female,"16,560",280.5,"213,719","3,620.40","12,490",211.6,"226,209","3,832.00"
Tuberculosis,South Asia,2005,75-79 years,Both,"44,889",394,"580,076","5,091.70","35,172",308.7,"615,249","5,400.50"
Tuberculosis,South Asia,2005,80+ years,Male,"25,810",640.2,"184,334","4,572.30","4,869",120.8,"189,203","4,693.10"
Tuberculosis,South Asia,2005,80+ years,Female,"13,632",310.6,"96,945","2,209.00","2,602",59.3,"99,547","2,268.20"
Tuberculosis,South Asia,2005,80+ years,Both,"39,442",468.4,"281,279","3,340.50","7,471",88.7,"288,750","3,429.20"
Tuberculosis,South Asia,2005,All ages,Male,"401,908",52,"13,438,516","1,738.90","1,805,271",233.6,"15,243,787","1,972.50"
Tuberculosis,South Asia,2005,All ages,Female,"210,565",29,"7,567,506","1,043.00","846,504",116.7,"8,414,010","1,159.60"
Tuberculosis,South Asia,2005,All ages,Both,"612,473",40.9,"21,006,022","1,401.90","2,651,775",177,"23,657,798","1,578.90"
Tuberculosis,South Asia,2010,0-6 days,Male,0,0,0,0,9,2.4,9,2.4
Tuberculosis,South Asia,2010,0-6 days,Female,0,0,0,0,4,1,4,1
Tuberculosis,South Asia,2010,0-6 days,Both,0,0,0,0,12,1.7,12,1.7
Tuberculosis,South Asia,2010,7-27 days,Male,0,0,0,0,25,2.4,25,2.4
Tuberculosis,South Asia,2010,7-27 days,Female,0,0,0,0,10,1,10,1
Tuberculosis,South Asia,2010,7-27 days,Both,0,0,0,0,36,1.7,36,1.7
Tuberculosis,South Asia,2010,28-364 days,Male,"1,836",10.8,"157,554",928.9,386,2.3,"157,940",931.2
Tuberculosis,South Asia,2010,28-364 days,Female,"2,558",16.1,"219,532","1,382.30",157,1,"219,689","1,383.30"
Tuberculosis,South Asia,2010,28-364 days,Both,"4,395",13.4,"377,087","1,148.10",543,1.7,"377,629","1,149.80"
Tuberculosis,South Asia,2010,1-4 years,Male,"3,064",4.3,"256,612",356.6,"6,767",9.4,"263,379",366
Tuberculosis,South Asia,2010,1-4 years,Female,"2,643",3.9,"221,622",330.1,"2,811",4.2,"224,432",334.3
Tuberculosis,South Asia,2010,1-4 years,Both,"5,707",4.1,"478,234",343.8,"9,578",6.9,"487,812",350.7
Tuberculosis,South Asia,2010,5-9 years,Male,"2,054",2.4,"161,854",185.5,"20,184",23.1,"182,038",208.6
Tuberculosis,South Asia,2010,5-9 years,Female,"2,405",3,"189,455",234.4,"8,825",10.9,"198,280",245.3
Tuberculosis,South Asia,2010,5-9 years,Both,"4,459",2.7,"351,309",209,"29,010",17.3,"380,319",226.3
Tuberculosis,South Asia,2010,10-14 years,Male,"1,380",1.6,"101,351",116.6,"34,395",39.6,"135,746",156.2
Tuberculosis,South Asia,2010,10-14 years,Female,"1,798",2.2,"132,188",164.5,"15,817",19.7,"148,005",184.2
Tuberculosis,South Asia,2010,10-14 years,Both,"3,177",1.9,"233,538",139.6,"50,213",30,"283,751",169.7
Tuberculosis,South Asia,2010,15-19 years,Male,"3,755",4.4,"257,742",305.3,"50,384",59.7,"308,126",365
Tuberculosis,South Asia,2010,15-19 years,Female,"3,375",4.3,"231,810",297.3,"23,905",30.7,"255,715",327.9
Tuberculosis,South Asia,2010,15-19 years,Both,"7,130",4.4,"489,552",301.4,"74,290",45.7,"563,842",347.2
Tuberculosis,South Asia,2010,20-24 years,Male,"8,384",10.6,"535,029",676.6,"65,474",82.8,"600,504",759.4
Tuberculosis,South Asia,2010,20-24 years,Female,"7,236",9.8,"462,158",627.4,"31,973",43.4,"494,131",670.8
Tuberculosis,South Asia,2010,20-24 years,Both,"15,620",10.2,"997,187",652.9,"97,447",63.8,"1,094,634",716.7
Tuberculosis,South Asia,2010,25-29 years,Male,"14,150",19.8,"833,339","1,164.70","170,799",238.7,"1,004,138","1,403.40"
Tuberculosis,South Asia,2010,25-29 years,Female,"8,819",13.2,"519,896",776.5,"78,629",117.4,"598,525",893.9
Tuberculosis,South Asia,2010,25-29 years,Both,"22,969",16.6,"1,353,234",977,"249,429",180.1,"1,602,663","1,157.10"
Tuberculosis,South Asia,2010,30-34 years,Male,"19,049",30,"1,027,568","1,619.70","225,551",355.5,"1,253,119","1,975.20"
Tuberculosis,South Asia,2010,30-34 years,Female,"9,141",15.3,"493,490",826.8,"95,809",160.5,"589,299",987.3
Tuberculosis,South Asia,2010,30-34 years,Both,"28,190",22.9,"1,521,058","1,235.30","321,360",261,"1,842,418","1,496.30"
Tuberculosis,South Asia,2010,35-39 years,Male,"23,357",42.6,"1,145,005","2,090.20","223,708",408.4,"1,368,713","2,498.60"
Tuberculosis,South Asia,2010,35-39 years,Female,"9,610",18.6,"471,402",913.2,"95,382",184.8,"566,785","1,097.90"
Tuberculosis,South Asia,2010,35-39 years,Both,"32,967",31,"1,616,408","1,519.20","319,090",299.9,"1,935,498","1,819.00"
Tuberculosis,South Asia,2010,40-44 years,Male,"25,002",51.5,"1,103,812","2,271.60","230,545",474.5,"1,334,357","2,746.10"
Tuberculosis,South Asia,2010,40-44 years,Female,"8,558",18.7,"377,811",823.8,"96,981",211.5,"474,792","1,035.20"
Tuberculosis,South Asia,2010,40-44 years,Both,"33,560",35.5,"1,481,624","1,568.60","327,526",346.8,"1,809,149","1,915.40"
Tuberculosis,South Asia,2010,45-49 years,Male,"28,727",68.6,"1,129,989","2,700.20","228,176",545.2,"1,358,165","3,245.40"
Tuberculosis,South Asia,2010,45-49 years,Female,"11,774",29.7,"463,030","1,166.30","96,556",243.2,"559,586","1,409.50"
Tuberculosis,South Asia,2010,45-49 years,Both,"40,501",49.7,"1,593,020","1,953.50","324,731",398.2,"1,917,751","2,351.70"
Tuberculosis,South Asia,2010,50-54 years,Male,"31,318",88.3,"1,084,403","3,058.70","151,654",427.8,"1,236,057","3,486.40"
Tuberculosis,South Asia,2010,50-54 years,Female,"10,409",30.9,"359,932","1,067.30","72,491",215,"432,422","1,282.30"
Tuberculosis,South Asia,2010,50-54 years,Both,"41,728",60.3,"1,444,335","2,087.90","224,145",324,"1,668,479","2,411.90"
Tuberculosis,South Asia,2010,55-59 years,Male,"33,157",114.7,"994,329","3,441.00","149,803",518.4,"1,144,132","3,959.40"
Tuberculosis,South Asia,2010,55-59 years,Female,"14,341",51.3,"429,440","1,537.00","71,337",255.3,"500,777","1,792.30"
Tuberculosis,South Asia,2010,55-59 years,Both,"47,498",83.6,"1,423,769","2,505.00","221,140",389.1,"1,644,909","2,894.10"
Tuberculosis,South Asia,2010,60-64 years,Male,"37,133",186,"945,478","4,735.00","67,445",337.8,"1,012,924","5,072.80"
Tuberculosis,South Asia,2010,60-64 years,Female,"15,603",76.8,"396,969","1,954.60","35,866",176.6,"432,834","2,131.20"
Tuberculosis,South Asia,2010,60-64 years,Both,"52,736",130.9,"1,342,447","3,333.00","103,311",256.5,"1,445,758","3,589.50"
Tuberculosis,South Asia,2010,65-69 years,Male,"36,983",249.8,"778,933","5,261.20","66,148",446.8,"845,080","5,708.00"
Tuberculosis,South Asia,2010,65-69 years,Female,"16,913",107.8,"355,365","2,265.50","35,286",225,"390,652","2,490.50"
Tuberculosis,South Asia,2010,65-69 years,Both,"53,896",176.8,"1,134,298","3,720.10","101,434",332.7,"1,235,732","4,052.80"
Tuberculosis,South Asia,2010,70-74 years,Male,"33,130",315.9,"558,351","5,323.10","23,205",221.2,"581,556","5,544.30"
Tuberculosis,South Asia,2010,70-74 years,Female,"18,820",161.8,"316,592","2,721.90","12,869",110.6,"329,461","2,832.60"
Tuberculosis,South Asia,2010,70-74 years,Both,"51,950",234.9,"874,943","3,955.40","36,073",163.1,"911,017","4,118.40"
Tuberculosis,South Asia,2010,75-79 years,Male,"24,225",381.1,"313,109","4,925.80","22,668",356.6,"335,777","5,282.40"
Tuberculosis,South Asia,2010,75-79 years,Female,"14,103",194.5,"181,803","2,507.70","12,566",173.3,"194,369","2,681.10"
Tuberculosis,South Asia,2010,75-79 years,Both,"38,328",281.7,"494,912","3,637.40","35,234",259,"530,146","3,896.30"
Tuberculosis,South Asia,2010,80+ years,Male,"23,750",487.8,"168,474","3,460.20","5,020",103.1,"173,494","3,563.30"
Tuberculosis,South Asia,2010,80+ years,Female,"12,591",226.5,"88,921","1,599.70","2,714",48.8,"91,635","1,648.50"
Tuberculosis,South Asia,2010,80+ years,Both,"36,341",348.5,"257,395","2,468.40","7,734",74.2,"265,129","2,542.50"
Tuberculosis,South Asia,2010,All ages,Male,"350,455",42.3,"11,552,933","1,393.50","1,742,346",210.2,"13,295,279","1,603.60"
Tuberculosis,South Asia,2010,All ages,Female,"170,697",21.8,"5,911,415",754.9,"789,989",100.9,"6,701,404",855.7
Tuberculosis,South Asia,2010,All ages,Both,"521,152",32.3,"17,464,349","1,083.30","2,532,335",157.1,"19,996,683","1,240.30"
HIV-TB,South Asia,1990,28-364 days,Male,9,0.1,768,4.7,5,0,773,4.7
HIV-TB,South Asia,1990,28-364 days,Female,8,0.1,725,4.7,3,0,727,4.7
HIV-TB,South Asia,1990,28-364 days,Both,17,0.1,"1,492",4.7,8,0,"1,500",4.7
HIV-TB,South Asia,1990,1-4 years,Male,37,0.1,"3,120",4.7,109,0.2,"3,229",4.9
HIV-TB,South Asia,1990,1-4 years,Female,35,0.1,"2,906",4.7,45,0.1,"2,951",4.7
HIV-TB,South Asia,1990,1-4 years,Both,72,0.1,"6,026",4.7,154,0.1,"6,180",4.8
HIV-TB,South Asia,1990,5-9 years,Male,2,0,155,0.2,261,0.3,417,0.6
HIV-TB,South Asia,1990,5-9 years,Female,2,0,147,0.2,123,0.2,270,0.4
HIV-TB,South Asia,1990,5-9 years,Both,4,0,302,0.2,385,0.3,686,0.5
HIV-TB,South Asia,1990,10-14 years,Male,0,0,6,0,398,0.6,404,0.6
HIV-TB,South Asia,1990,10-14 years,Female,0,0,5,0,232,0.4,237,0.4
HIV-TB,South Asia,1990,10-14 years,Both,0,0,11,0,630,0.5,641,0.5
HIV-TB,South Asia,1990,15-19 years,Male,17,0,"1,182",2,541,0.9,"1,724",2.9
HIV-TB,South Asia,1990,15-19 years,Female,12,0,830,1.5,333,0.6,"1,163",2.1
HIV-TB,South Asia,1990,15-19 years,Both,29,0,"2,012",1.8,874,0.8,"2,886",2.5
HIV-TB,South Asia,1990,20-24 years,Male,93,0.2,"5,948",11.2,698,1.3,"6,645",12.5
HIV-TB,South Asia,1990,20-24 years,Female,44,0.1,"2,809",5.7,385,0.8,"3,194",6.5
HIV-TB,South Asia,1990,20-24 years,Both,137,0.1,"8,757",8.6,"1,083",1.1,"9,839",9.6
HIV-TB,South Asia,1990,25-29 years,Male,175,0.4,"10,322",22.1,"1,735",3.7,"12,057",25.8
HIV-TB,South Asia,1990,25-29 years,Female,51,0.1,"2,993",7,876,2,"3,869",9
HIV-TB,South Asia,1990,25-29 years,Both,226,0.3,"13,315",14.9,"2,611",2.9,"15,926",17.8
HIV-TB,South Asia,1990,30-34 years,Male,200,0.5,"10,800",26.5,"1,984",4.9,"12,784",31.3
HIV-TB,South Asia,1990,30-34 years,Female,41,0.1,"2,210",6,931,2.5,"3,141",8.5
HIV-TB,South Asia,1990,30-34 years,Both,241,0.3,"13,010",16.7,"2,915",3.7,"15,925",20.5
HIV-TB,South Asia,1990,35-39 years,Male,222,0.6,"10,878",31,"1,870",5.3,"12,748",36.4
HIV-TB,South Asia,1990,35-39 years,Female,38,0.1,"1,879",5.9,917,2.9,"2,796",8.8
HIV-TB,South Asia,1990,35-39 years,Both,260,0.4,"12,757",19.1,"2,787",4.2,"15,544",23.3
HIV-TB,South Asia,1990,40-44 years,Male,197,0.7,"8,691",32.7,"1,887",7.1,"10,579",39.8
HIV-TB,South Asia,1990,40-44 years,Female,28,0.1,"1,251",5.1,901,3.6,"2,152",8.7
HIV-TB,South Asia,1990,40-44 years,Both,225,0.4,"9,943",19.4,"2,788",5.4,"12,731",24.8
HIV-TB,South Asia,1990,45-49 years,Male,160,0.7,"6,282",27.6,"1,836",8.1,"8,118",35.7
HIV-TB,South Asia,1990,45-49 years,Female,26,0.1,"1,029",4.8,858,4,"1,887",8.9
HIV-TB,South Asia,1990,45-49 years,Both,186,0.4,"7,311",16.6,"2,694",6.1,"10,005",22.7
HIV-TB,South Asia,1990,50-54 years,Male,95,0.5,"3,276",16.5,"1,477",7.4,"4,753",23.9
HIV-TB,South Asia,1990,50-54 years,Female,16,0.1,568,3,726,3.9,"1,294",6.9
HIV-TB,South Asia,1990,50-54 years,Both,111,0.3,"3,843",9.9,"2,203",5.7,"6,046",15.6
HIV-TB,South Asia,1990,55-59 years,Male,57,0.3,"1,721",10.4,"1,433",8.7,"3,154",19.1
HIV-TB,South Asia,1990,55-59 years,Female,9,0.1,279,1.8,752,4.9,"1,030",6.7
