cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Andean Latin America,1990,80+ years,Both,547,242.9,"3,945","1,752.20",219,97.4,"4,164","1,849.60"
Tuberculosis,Andean Latin America,1990,All ages,Male,"5,807",30,"232,257","1,198.00","45,832",236.4,"278,089","1,434.50"
Tuberculosis,Andean Latin America,1990,All ages,Female,"4,299",22.3,"180,457",935.3,"29,360",152.2,"209,818","1,087.50"
Tuberculosis,Andean Latin America,1990,All ages,Both,"10,106",26.1,"412,715","1,067.00","75,192",194.4,"487,907","1,261.40"
Tuberculosis,Andean Latin America,2005,0-6 days,Male,0,0,0,0,0,1.4,0,1.4
Tuberculosis,Andean Latin America,2005,0-6 days,Female,0,0,0,0,0,0.8,0,0.8
Tuberculosis,Andean Latin America,2005,0-6 days,Both,0,0,0,0,0,1.1,0,1.1
Tuberculosis,Andean Latin America,2005,7-27 days,Male,0,0,0,0,1,1.5,1,1.5
Tuberculosis,Andean Latin America,2005,7-27 days,Female,0,0,0,0,0,0.8,0,0.8
Tuberculosis,Andean Latin America,2005,7-27 days,Both,0,0,0,0,1,1.2,1,1.2
Tuberculosis,Andean Latin America,2005,28-364 days,Male,35,6.5,"3,028",557,8,1.4,"3,036",558.4
Tuberculosis,Andean Latin America,2005,28-364 days,Female,31,6.1,"2,704",520.2,4,0.8,"2,708",521
Tuberculosis,Andean Latin America,2005,28-364 days,Both,67,6.3,"5,732",539,12,1.1,"5,744",540.1
Tuberculosis,Andean Latin America,2005,1-4 years,Male,60,2.6,"5,047",216.4,124,5.3,"5,171",221.7
Tuberculosis,Andean Latin America,2005,1-4 years,Female,53,2.4,"4,481",200.7,70,3.1,"4,551",203.8
Tuberculosis,Andean Latin America,2005,1-4 years,Both,114,2.5,"9,529",208.7,194,4.2,"9,722",213
Tuberculosis,Andean Latin America,2005,5-9 years,Male,34,1.2,"2,676",94.6,387,13.7,"3,063",108.3
Tuberculosis,Andean Latin America,2005,5-9 years,Female,27,1,"2,147",78.7,212,7.8,"2,359",86.5
Tuberculosis,Andean Latin America,2005,5-9 years,Both,61,1.1,"4,823",86.8,600,10.8,"5,423",97.6
Tuberculosis,Andean Latin America,2005,10-14 years,Male,29,1,"2,129",77.3,672,24.4,"2,801",101.7
Tuberculosis,Andean Latin America,2005,10-14 years,Female,30,1.1,"2,214",83,374,14,"2,588",97.1
Tuberculosis,Andean Latin America,2005,10-14 years,Both,59,1.1,"4,342",80.1,"1,047",19.3,"5,389",99.4
Tuberculosis,Andean Latin America,2005,15-19 years,Male,96,3.7,"6,571",254,"1,000",38.6,"7,570",292.6
Tuberculosis,Andean Latin America,2005,15-19 years,Female,75,3,"5,148",204.5,558,22.2,"5,706",226.7
Tuberculosis,Andean Latin America,2005,15-19 years,Both,171,3.3,"11,718",229.6,"1,558",30.5,"13,276",260.1
Tuberculosis,Andean Latin America,2005,20-24 years,Male,197,8.4,"12,601",535.4,"1,286",54.7,"13,887",590.1
Tuberculosis,Andean Latin America,2005,20-24 years,Female,130,5.6,"8,302",359.7,730,31.6,"9,032",391.4
Tuberculosis,Andean Latin America,2005,20-24 years,Both,327,7,"20,903",448.4,"2,017",43.3,"22,920",491.7
Tuberculosis,Andean Latin America,2005,25-29 years,Male,224,10.5,"13,227",618.5,"3,181",148.7,"16,407",767.3
Tuberculosis,Andean Latin America,2005,25-29 years,Female,129,6.1,"7,589",359.1,"1,825",86.3,"9,414",445.5
Tuberculosis,Andean Latin America,2005,25-29 years,Both,353,8.3,"20,816",489.6,"5,005",117.7,"25,821",607.3
Tuberculosis,Andean Latin America,2005,30-34 years,Male,211,11.3,"11,392",608.2,"3,809",203.3,"15,201",811.5
Tuberculosis,Andean Latin America,2005,30-34 years,Female,125,6.7,"6,747",361.5,"2,244",120.2,"8,991",481.7
Tuberculosis,Andean Latin America,2005,30-34 years,Both,336,9,"18,139",485.1,"6,052",161.8,"24,191",646.9
Tuberculosis,Andean Latin America,2005,35-39 years,Male,194,11.9,"9,499",585.9,"3,782",233.3,"13,282",819.2
Tuberculosis,Andean Latin America,2005,35-39 years,Female,121,7.4,"5,939",364.8,"2,243",137.8,"8,182",502.6
Tuberculosis,Andean Latin America,2005,35-39 years,Both,315,9.7,"15,438",475.2,"6,026",185.5,"21,464",660.6
Tuberculosis,Andean Latin America,2005,40-44 years,Male,179,12.9,"7,889",567.4,"3,505",252.1,"11,393",819.5
Tuberculosis,Andean Latin America,2005,40-44 years,Female,121,8.6,"5,342",379.5,"2,089",148.5,"7,431",528
Tuberculosis,Andean Latin America,2005,40-44 years,Both,300,10.7,"13,230",472.9,"5,594",199.9,"18,824",672.8
Tuberculosis,Andean Latin America,2005,45-49 years,Male,179,15.6,"7,051",612.2,"3,475",301.7,"10,526",913.9
Tuberculosis,Andean Latin America,2005,45-49 years,Female,118,10,"4,642",393.6,"2,058",174.5,"6,700",568.1
Tuberculosis,Andean Latin America,2005,45-49 years,Both,297,12.8,"11,693",501.6,"5,533",237.4,"17,226",739
Tuberculosis,Andean Latin America,2005,50-54 years,Male,202,21.3,"7,005",736.9,"2,339",246,"9,344",983
Tuberculosis,Andean Latin America,2005,50-54 years,Female,118,12,"4,091",415.5,"1,380",140.2,"5,471",555.7
Tuberculosis,Andean Latin America,2005,50-54 years,Both,321,16.6,"11,096",573.4,"3,719",192.2,"14,815",765.6
Tuberculosis,Andean Latin America,2005,55-59 years,Male,230,31.1,"6,900",931.7,"2,307",311.6,"9,207","1,243.30"
Tuberculosis,Andean Latin America,2005,55-59 years,Female,111,14.3,"3,313",428,"1,368",176.7,"4,681",604.7
Tuberculosis,Andean Latin America,2005,55-59 years,Both,341,22.5,"10,213",674.3,"3,675",242.7,"13,888",916.9
Tuberculosis,Andean Latin America,2005,60-64 years,Male,250,41.9,"6,349","1,065.50","1,313",220.3,"7,661","1,285.80"
Tuberculosis,Andean Latin America,2005,60-64 years,Female,137,21.6,"3,477",548.2,834,131.4,"4,311",679.6
Tuberculosis,Andean Latin America,2005,60-64 years,Both,386,31.4,"9,826",798.8,"2,146",174.5,"11,972",973.2
Tuberculosis,Andean Latin America,2005,65-69 years,Male,270,56.9,"5,677","1,196.70","1,288",271.4,"6,964","1,468.20"
Tuberculosis,Andean Latin America,2005,65-69 years,Female,160,30.7,"3,354",643.7,816,156.7,"4,170",800.3
Tuberculosis,Andean Latin America,2005,65-69 years,Both,430,43.2,"9,030",907.2,"2,104",211.4,"11,134","1,118.60"
Tuberculosis,Andean Latin America,2005,70-74 years,Male,271,78.7,"4,552","1,321.20",517,150,"5,069","1,471.20"
Tuberculosis,Andean Latin America,2005,70-74 years,Female,173,43.6,"2,898",730.8,373,94.2,"3,272",825
Tuberculosis,Andean Latin America,2005,70-74 years,Both,444,59.9,"7,451","1,005.30",890,120.1,"8,341","1,125.40"
Tuberculosis,Andean Latin America,2005,75-79 years,Male,242,110,"3,111","1,414.40",504,229.3,"3,615","1,643.70"
Tuberculosis,Andean Latin America,2005,75-79 years,Female,152,56.5,"1,956",724.7,366,135.5,"2,322",860.2
Tuberculosis,Andean Latin America,2005,75-79 years,Both,394,80.5,"5,067","1,034.40",870,177.6,"5,937","1,212.00"
Tuberculosis,Andean Latin America,2005,80+ years,Male,262,141,"1,755",942.7,119,63.8,"1,873","1,006.50"
Tuberculosis,Andean Latin America,2005,80+ years,Female,203,77.7,"1,289",493.3,95,36.3,"1,384",529.6
Tuberculosis,Andean Latin America,2005,80+ years,Both,466,104,"3,044",680.3,214,47.7,"3,257",728
Tuberculosis,Andean Latin America,2005,All ages,Male,"3,166",12.6,"116,458",463.4,"29,616",117.8,"146,073",581.2
Tuberculosis,Andean Latin America,2005,All ages,Female,"2,015",8,"75,633",301.9,"17,640",70.4,"93,273",372.3
Tuberculosis,Andean Latin America,2005,All ages,Both,"5,181",10.3,"192,090",382.8,"47,256",94.2,"239,346",476.9
Tuberculosis,Andean Latin America,2010,0-6 days,Male,0,0,0,0,0,1.2,0,1.2
Tuberculosis,Andean Latin America,2010,0-6 days,Female,0,0,0,0,0,0.7,0,0.7
Tuberculosis,Andean Latin America,2010,0-6 days,Both,0,0,0,0,0,1,0,1
Tuberculosis,Andean Latin America,2010,7-27 days,Male,0,0,0,0,0,1.3,0,1.3
Tuberculosis,Andean Latin America,2010,7-27 days,Female,0,0,0,0,0,0.7,0,0.7
Tuberculosis,Andean Latin America,2010,7-27 days,Both,0,0,0,0,1,1,1,1
Tuberculosis,Andean Latin America,2010,28-364 days,Male,26,4.9,"2,266",422.6,6,1.2,"2,273",423.8
Tuberculosis,Andean Latin America,2010,28-364 days,Female,23,4.5,"1,991",388.4,3,0.6,"1,995",389
Tuberculosis,Andean Latin America,2010,28-364 days,Both,50,4.7,"4,258",405.9,9,0.9,"4,267",406.8
Tuberculosis,Andean Latin America,2010,1-4 years,Male,44,1.9,"3,733",161.5,110,4.7,"3,842",166.2
Tuberculosis,Andean Latin America,2010,1-4 years,Female,38,1.7,"3,194",144.4,58,2.6,"3,252",147
Tuberculosis,Andean Latin America,2010,1-4 years,Both,83,1.8,"6,927",153.1,167,3.7,"7,094",156.8
Tuberculosis,Andean Latin America,2010,5-9 years,Male,26,0.9,"2,038",71.7,338,11.9,"2,376",83.6
Tuberculosis,Andean Latin America,2010,5-9 years,Female,20,0.7,"1,590",58.1,187,6.8,"1,777",64.9
Tuberculosis,Andean Latin America,2010,5-9 years,Both,46,0.8,"3,628",65,525,9.4,"4,153",74.4
Tuberculosis,Andean Latin America,2010,10-14 years,Male,22,0.8,"1,644",58.8,600,21.5,"2,244",80.3
Tuberculosis,Andean Latin America,2010,10-14 years,Female,22,0.8,"1,588",58.9,329,12.2,"1,917",71.1
Tuberculosis,Andean Latin America,2010,10-14 years,Both,44,0.8,"3,233",58.9,929,16.9,"4,162",75.8
Tuberculosis,Andean Latin America,2010,15-19 years,Male,74,2.7,"5,050",187,911,33.7,"5,961",220.7
Tuberculosis,Andean Latin America,2010,15-19 years,Female,60,2.3,"4,123",157.5,497,19,"4,620",176.5
Tuberculosis,Andean Latin America,2010,15-19 years,Both,134,2.5,"9,173",172.5,"1,407",26.5,"10,581",199
Tuberculosis,Andean Latin America,2010,20-24 years,Male,158,6.4,"10,111",405.5,"1,182",47.4,"11,292",452.9
Tuberculosis,Andean Latin America,2010,20-24 years,Female,102,4.2,"6,488",266.2,660,27.1,"7,148",293.3
Tuberculosis,Andean Latin America,2010,20-24 years,Both,260,5.3,"16,599",336.7,"1,842",37.4,"18,440",374
Tuberculosis,Andean Latin America,2010,25-29 years,Male,184,8.2,"10,835",481.6,"2,996",133.2,"13,831",614.8
Tuberculosis,Andean Latin America,2010,25-29 years,Female,102,4.6,"6,003",270.9,"1,669",75.3,"7,672",346.2
Tuberculosis,Andean Latin America,2010,25-29 years,Both,286,6.4,"16,838",377,"4,665",104.5,"21,503",481.5
Tuberculosis,Andean Latin America,2010,30-34 years,Male,182,8.9,"9,810",480.3,"3,734",182.8,"13,544",663.2
Tuberculosis,Andean Latin America,2010,30-34 years,Female,102,5,"5,477",270,"2,122",104.6,"7,600",374.6
Tuberculosis,Andean Latin America,2010,30-34 years,Both,283,7,"15,288",375.5,"5,856",143.8,"21,144",519.4
Tuberculosis,Andean Latin America,2010,35-39 years,Male,175,9.8,"8,576",479,"3,713",207.4,"12,289",686.4
Tuberculosis,Andean Latin America,2010,35-39 years,Female,103,5.7,"5,038",280.8,"2,120",118.2,"7,158",398.9
Tuberculosis,Andean Latin America,2010,35-39 years,Both,278,7.7,"13,613",379.8,"5,833",162.7,"19,447",542.5
Tuberculosis,Andean Latin America,2010,40-44 years,Male,165,10.7,"7,297",470.8,"3,558",229.5,"10,856",700.3
Tuberculosis,Andean Latin America,2010,40-44 years,Female,102,6.5,"4,504",287.5,"2,042",130.3,"6,545",417.8
Tuberculosis,Andean Latin America,2010,40-44 years,Both,267,8.6,"11,801",378.7,"5,600",179.7,"17,401",558.3
Tuberculosis,Andean Latin America,2010,45-49 years,Male,174,13.1,"6,854",516.3,"3,523",265.3,"10,377",781.6
Tuberculosis,Andean Latin America,2010,45-49 years,Female,105,7.7,"4,113",303.9,"2,027",149.8,"6,140",453.6
Tuberculosis,Andean Latin America,2010,45-49 years,Both,279,10.4,"10,967",409.1,"5,550",207,"16,517",616
Tuberculosis,Andean Latin America,2010,50-54 years,Male,186,17,"6,437",587.8,"2,422",221.2,"8,859",809
Tuberculosis,Andean Latin America,2010,50-54 years,Female,102,9,"3,524",311.5,"1,391",123,"4,915",434.4
Tuberculosis,Andean Latin America,2010,50-54 years,Both,288,12.9,"9,961",447.4,"3,813",171.3,"13,774",618.6
Tuberculosis,Andean Latin America,2010,55-59 years,Male,229,25.5,"6,862",765.4,"2,398",267.5,"9,261","1,032.90"
Tuberculosis,Andean Latin America,2010,55-59 years,Female,105,11.1,"3,141",333.5,"1,384",147,"4,525",480.5
Tuberculosis,Andean Latin America,2010,55-59 years,Both,334,18.2,"10,003",544.2,"3,783",205.8,"13,786",749.9
Tuberculosis,Andean Latin America,2010,60-64 years,Male,238,34.7,"6,060",883.7,"1,315",191.7,"7,375","1,075.40"
Tuberculosis,Andean Latin America,2010,60-64 years,Female,126,17.3,"3,213",438.7,813,111,"4,026",549.6
Tuberculosis,Andean Latin America,2010,60-64 years,Both,365,25.7,"9,273",653.8,"2,128",150,"11,401",803.9
Tuberculosis,Andean Latin America,2010,65-69 years,Male,248,46.5,"5,207",977,"1,295",243,"6,503","1,220.00"
Tuberculosis,Andean Latin America,2010,65-69 years,Female,144,24.7,"3,032",517.6,799,136.5,"3,831",654
Tuberculosis,Andean Latin America,2010,65-69 years,Both,392,35.1,"8,239",736.4,"2,095",187.2,"10,334",923.7
Tuberculosis,Andean Latin America,2010,70-74 years,Male,261,65.3,"4,387","1,096.80",551,137.8,"4,939","1,234.60"
Tuberculosis,Andean Latin America,2010,70-74 years,Female,162,35.3,"2,721",591.2,386,84,"3,107",675.1
Tuberculosis,Andean Latin America,2010,70-74 years,Both,424,49.2,"7,108",826.3,938,109,"8,046",935.3
Tuberculosis,Andean Latin America,2010,75-79 years,Male,245,92.3,"3,146","1,186.70",537,202.4,"3,682","1,389.10"
Tuberculosis,Andean Latin America,2010,75-79 years,Female,151,46.4,"1,934",595.1,381,117.2,"2,315",712.3
Tuberculosis,Andean Latin America,2010,75-79 years,Both,396,67,"5,080",860.9,918,155.5,"5,997","1,016.40"
Tuberculosis,Andean Latin America,2010,80+ years,Male,285,120.5,"1,882",797.2,132,55.9,"2,014",853
Tuberculosis,Andean Latin America,2010,80+ years,Female,225,67.9,"1,411",425,104,31.2,"1,515",456.2
Tuberculosis,Andean Latin America,2010,80+ years,Both,510,89.8,"3,293",579.7,236,41.5,"3,529",621.1
Tuberculosis,Andean Latin America,2010,All ages,Male,"2,923",10.9,"102,196",381.4,"29,322",109.4,"131,518",490.8
Tuberculosis,Andean Latin America,2010,All ages,Female,"1,794",6.7,"63,085",236.1,"16,972",63.5,"80,057",299.6
Tuberculosis,Andean Latin America,2010,All ages,Both,"4,716",8.8,"165,282",308.8,"46,294",86.5,"211,575",395.3
HIV-TB,Andean Latin America,1990,28-364 days,Male,1,0.2,76,14.1,1,0.1,77,14.2
HIV-TB,Andean Latin America,1990,28-364 days,Female,1,0.2,69,13.4,0,0.1,70,13.5
HIV-TB,Andean Latin America,1990,28-364 days,Both,2,0.2,145,13.8,1,0.1,146,13.9
HIV-TB,Andean Latin America,1990,1-4 years,Male,4,0.2,303,13.7,10,0.5,314,14.2
HIV-TB,Andean Latin America,1990,1-4 years,Female,3,0.2,281,13.3,6,0.3,287,13.6
HIV-TB,Andean Latin America,1990,1-4 years,Both,7,0.2,584,13.5,17,0.4,601,13.9
HIV-TB,Andean Latin America,1990,5-9 years,Male,0,0,28,1.1,30,1.2,58,2.3
HIV-TB,Andean Latin America,1990,5-9 years,Female,0,0,26,1.1,18,0.7,44,1.8
HIV-TB,Andean Latin America,1990,5-9 years,Both,1,0,54,1.1,48,1,102,2.1
HIV-TB,Andean Latin America,1990,10-14 years,Male,0,0,14,0.6,51,2.2,65,2.7
HIV-TB,Andean Latin America,1990,10-14 years,Female,0,0,13,0.6,30,1.3,43,1.9
HIV-TB,Andean Latin America,1990,10-14 years,Both,0,0,27,0.6,81,1.7,108,2.3
HIV-TB,Andean Latin America,1990,15-19 years,Male,2,0.1,146,6.9,73,3.5,219,10.4
HIV-TB,Andean Latin America,1990,15-19 years,Female,1,0,47,2.3,45,2.2,92,4.4
HIV-TB,Andean Latin America,1990,15-19 years,Both,3,0.1,193,4.6,118,2.8,311,7.5
HIV-TB,Andean Latin America,1990,20-24 years,Male,6,0.3,387,21.1,91,5,479,26.1
HIV-TB,Andean Latin America,1990,20-24 years,Female,2,0.1,153,8.5,56,3.1,209,11.6
HIV-TB,Andean Latin America,1990,20-24 years,Both,8,0.2,540,14.8,148,4.1,688,18.9
HIV-TB,Andean Latin America,1990,25-29 years,Male,9,0.5,505,32.1,206,13.1,711,45.2
HIV-TB,Andean Latin America,1990,25-29 years,Female,4,0.2,213,13.6,125,8,337,21.6
HIV-TB,Andean Latin America,1990,25-29 years,Both,12,0.4,718,22.9,331,10.5,"1,048",33.4
HIV-TB,Andean Latin America,1990,30-34 years,Male,10,0.7,518,39.6,212,16.2,730,55.8
HIV-TB,Andean Latin America,1990,30-34 years,Female,4,0.3,192,14.7,134,10.3,327,25
HIV-TB,Andean Latin America,1990,30-34 years,Both,13,0.5,710,27.1,346,13.2,"1,057",40.4
HIV-TB,Andean Latin America,1990,35-39 years,Male,13,1.2,642,59,210,19.3,852,78.4
HIV-TB,Andean Latin America,1990,35-39 years,Female,4,0.4,194,17.7,133,12.1,327,29.8
HIV-TB,Andean Latin America,1990,35-39 years,Both,17,0.8,837,38.3,343,15.7,"1,180",54
HIV-TB,Andean Latin America,1990,40-44 years,Male,12,1.4,547,63.3,199,23.1,747,86.4
HIV-TB,Andean Latin America,1990,40-44 years,Female,4,0.4,156,17.9,129,14.7,285,32.6
HIV-TB,Andean Latin America,1990,40-44 years,Both,16,0.9,703,40.5,328,18.9,"1,032",59.3
HIV-TB,Andean Latin America,1990,45-49 years,Male,13,1.7,494,68.4,196,27.2,690,95.6
HIV-TB,Andean Latin America,1990,45-49 years,Female,4,0.5,147,20.1,125,17.1,273,37.2
HIV-TB,Andean Latin America,1990,45-49 years,Both,16,1.1,641,44.1,322,22.1,963,66.2
HIV-TB,Andean Latin America,1990,50-54 years,Male,7,1.2,250,40.5,156,25.3,406,65.8
HIV-TB,Andean Latin America,1990,50-54 years,Female,2,0.4,77,12.2,103,16.3,180,28.4
HIV-TB,Andean Latin America,1990,50-54 years,Both,9,0.8,327,26.2,259,20.7,586,46.9
HIV-TB,Andean Latin America,1990,55-59 years,Male,3,0.5,83,16.3,153,30,236,46.3
HIV-TB,Andean Latin America,1990,55-59 years,Female,0,0.1,14,2.6,102,19.3,116,21.9
HIV-TB,Andean Latin America,1990,55-59 years,Both,3,0.3,97,9.3,255,24.5,352,33.8
HIV-TB,Andean Latin America,1990,60-64 years,Male,1,0.2,21,5.2,73,18.3,94,23.5
HIV-TB,Andean Latin America,1990,60-64 years,Female,0,0,3,0.8,51,12,55,12.8
HIV-TB,Andean Latin America,1990,60-64 years,Both,1,0.1,24,2.9,125,15.1,149,17.9
HIV-TB,Andean Latin America,1990,65-69 years,Male,0,0,2,0.6,71,24.2,73,24.9
HIV-TB,Andean Latin America,1990,65-69 years,Female,0,0,0,0.1,50,15.5,50,15.6
HIV-TB,Andean Latin America,1990,65-69 years,Both,0,0,2,0.4,121,19.7,123,20
HIV-TB,Andean Latin America,1990,70-74 years,Male,0,0,0,0.1,24,12.1,25,12.2
HIV-TB,Andean Latin America,1990,70-74 years,Female,0,0,0,0,19,7.9,19,7.9
HIV-TB,Andean Latin America,1990,70-74 years,Both,0,0,0,0.1,43,9.9,43,9.9
HIV-TB,Andean Latin America,1990,All ages,Male,80,0.4,"4,016",20.7,"1,758",9.1,"5,774",29.8
HIV-TB,Andean Latin America,1990,All ages,Female,29,0.2,"1,587",8.2,"1,127",5.8,"2,714",14.1
HIV-TB,Andean Latin America,1990,All ages,Both,109,0.3,"5,603",14.5,"2,885",7.5,"8,487",21.9
HIV-TB,Andean Latin America,2005,28-364 days,Male,2,0.3,136,25,1,0.2,137,25.2
