cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Central Latin America,1990,15-19 years,Male,120,1.3,"8,257",88.9,"1,805",19.4,"10,062",108.3
Tuberculosis,Central Latin America,1990,15-19 years,Female,134,1.5,"9,205",100,"1,069",11.6,"10,274",111.6
Tuberculosis,Central Latin America,1990,15-19 years,Both,254,1.4,"17,463",94.4,"2,874",15.5,"20,336",109.9
Tuberculosis,Central Latin America,1990,20-24 years,Male,219,2.7,"13,952",174.4,"2,153",26.9,"16,105",201.3
Tuberculosis,Central Latin America,1990,20-24 years,Female,215,2.7,"13,747",169.8,"1,330",16.4,"15,077",186.2
Tuberculosis,Central Latin America,1990,20-24 years,Both,434,2.7,"27,699",172.1,"3,483",21.6,"31,182",193.7
Tuberculosis,Central Latin America,1990,25-29 years,Male,298,4.4,"17,552",260.4,"4,967",73.7,"22,519",334.1
Tuberculosis,Central Latin America,1990,25-29 years,Female,250,3.6,"14,705",213.3,"2,926",42.4,"17,631",255.8
Tuberculosis,Central Latin America,1990,25-29 years,Both,548,4,"32,257",236.6,"7,893",57.9,"40,150",294.5
Tuberculosis,Central Latin America,1990,30-34 years,Male,344,6.1,"18,581",331.4,"5,583",99.6,"24,164",430.9
Tuberculosis,Central Latin America,1990,30-34 years,Female,242,4.2,"13,075",226.8,"3,023",52.4,"16,098",279.2
Tuberculosis,Central Latin America,1990,30-34 years,Both,587,5.2,"31,656",278.3,"8,607",75.7,"40,263",354
Tuberculosis,Central Latin America,1990,35-39 years,Male,383,8.2,"18,806",402.7,"5,535",118.5,"24,341",521.3
Tuberculosis,Central Latin America,1990,35-39 years,Female,255,5.3,"12,485",260,"3,009",62.7,"15,495",322.7
Tuberculosis,Central Latin America,1990,35-39 years,Both,638,6.7,"31,291",330.4,"8,545",90.2,"39,836",420.6
Tuberculosis,Central Latin America,1990,40-44 years,Male,386,10.8,"17,066",477.5,"5,096",142.6,"22,162",620.1
Tuberculosis,Central Latin America,1990,40-44 years,Female,237,6.5,"10,453",288.3,"2,703",74.5,"13,155",362.8
Tuberculosis,Central Latin America,1990,40-44 years,Both,623,8.7,"27,519",382.2,"7,799",108.3,"35,317",490.5
Tuberculosis,Central Latin America,1990,45-49 years,Male,455,15.6,"17,916",613.9,"5,079",174,"22,995",788
Tuberculosis,Central Latin America,1990,45-49 years,Female,247,8.3,"9,725",328,"2,680",90.4,"12,405",418.4
Tuberculosis,Central Latin America,1990,45-49 years,Both,703,11.9,"27,641",469.9,"7,759",131.9,"35,400",601.7
Tuberculosis,Central Latin America,1990,50-54 years,Male,515,21.6,"17,825",748.2,"3,694",155,"21,519",903.3
Tuberculosis,Central Latin America,1990,50-54 years,Female,266,10.8,"9,192",374.6,"2,184",89,"11,377",463.6
Tuberculosis,Central Latin America,1990,50-54 years,Both,780,16.1,"27,017",558.6,"5,878",121.5,"32,895",680.2
Tuberculosis,Central Latin America,1990,55-59 years,Male,588,29.3,"17,637",879.9,"3,637",181.5,"21,274","1,061.40"
Tuberculosis,Central Latin America,1990,55-59 years,Female,298,13.5,"8,925",404.5,"2,153",97.6,"11,078",502.1
Tuberculosis,Central Latin America,1990,55-59 years,Both,885,21,"26,562",630.8,"5,791",137.5,"32,352",768.4
Tuberculosis,Central Latin America,1990,60-64 years,Male,640,39.4,"16,317","1,003.60","1,629",100.2,"17,946","1,103.80"
Tuberculosis,Central Latin America,1990,60-64 years,Female,327,17.7,"8,316",449.4,"1,068",57.7,"9,384",507.1
Tuberculosis,Central Latin America,1990,60-64 years,Both,967,27.8,"24,633",708.6,"2,697",77.6,"27,330",786.2
Tuberculosis,Central Latin America,1990,65-69 years,Male,630,51,"13,266","1,073.20","1,598",129.3,"14,864","1,202.50"
Tuberculosis,Central Latin America,1990,65-69 years,Female,325,22.4,"6,820",470.8,"1,047",72.3,"7,867",543
Tuberculosis,Central Latin America,1990,65-69 years,Both,955,35.6,"20,085",748.1,"2,645",98.5,"22,731",846.7
Tuberculosis,Central Latin America,1990,70-74 years,Male,580,71.1,"9,744","1,195.50",523,64.1,"10,267","1,259.60"
Tuberculosis,Central Latin America,1990,70-74 years,Female,303,30.5,"5,083",511.3,387,38.9,"5,470",550.2
Tuberculosis,Central Latin America,1990,70-74 years,Both,883,48.8,"14,827",819.5,910,50.3,"15,737",869.8
Tuberculosis,Central Latin America,1990,75-79 years,Male,561,102.8,"7,217","1,323.90",509,93.4,"7,726","1,417.30"
Tuberculosis,Central Latin America,1990,75-79 years,Female,298,42.2,"3,823",542.2,376,53.3,"4,199",595.5
Tuberculosis,Central Latin America,1990,75-79 years,Both,858,68.6,"11,040",883,885,70.8,"11,925",953.8
Tuberculosis,Central Latin America,1990,80+ years,Male,761,157.1,"5,063","1,045.30",107,22.2,"5,170","1,067.50"
Tuberculosis,Central Latin America,1990,80+ years,Female,457,65.8,"2,912",419.6,83,12,"2,995",431.6
Tuberculosis,Central Latin America,1990,80+ years,Both,"1,217",103.3,"7,974",676.8,191,16.2,"8,165",693
Tuberculosis,Central Latin America,1990,All ages,Male,"6,894",8.3,"233,069",281.7,"44,327",53.6,"277,397",335.3
Tuberculosis,Central Latin America,1990,All ages,Female,"4,253",5.1,"161,089",193,"25,351",30.4,"186,440",223.4
Tuberculosis,Central Latin America,1990,All ages,Both,"11,147",6.7,"394,158",237.2,"69,678",41.9,"463,836",279.1
Tuberculosis,Central Latin America,2005,0-6 days,Male,0,0,0,0,0,0.6,0,0.6
Tuberculosis,Central Latin America,2005,0-6 days,Female,0,0,0,0,0,0.3,0,0.3
Tuberculosis,Central Latin America,2005,0-6 days,Both,0,0,0,0,0,0.5,0,0.5
Tuberculosis,Central Latin America,2005,7-27 days,Male,0,0,0,0,1,0.6,1,0.6
Tuberculosis,Central Latin America,2005,7-27 days,Female,0,0,0,0,0,0.3,0,0.3
Tuberculosis,Central Latin America,2005,7-27 days,Both,0,0,0,0,1,0.5,1,0.5
Tuberculosis,Central Latin America,2005,28-364 days,Male,28,1.3,"2,432",107.7,13,0.6,"2,445",108.3
Tuberculosis,Central Latin America,2005,28-364 days,Female,23,1.1,"2,011",93.2,6,0.3,"2,018",93.5
Tuberculosis,Central Latin America,2005,28-364 days,Both,52,1.2,"4,443",100.6,20,0.4,"4,463",101
Tuberculosis,Central Latin America,2005,1-4 years,Male,55,0.6,"4,622",47.9,194,2,"4,815",49.9
Tuberculosis,Central Latin America,2005,1-4 years,Female,51,0.6,"4,295",46.5,87,0.9,"4,382",47.5
Tuberculosis,Central Latin America,2005,1-4 years,Both,106,0.6,"8,916",47.2,281,1.5,"9,197",48.7
Tuberculosis,Central Latin America,2005,5-9 years,Male,19,0.2,"1,458",12.5,569,4.9,"2,027",17.4
Tuberculosis,Central Latin America,2005,5-9 years,Female,18,0.2,"1,449",12.9,277,2.5,"1,726",15.4
Tuberculosis,Central Latin America,2005,5-9 years,Both,37,0.2,"2,907",12.7,846,3.7,"3,754",16.4
Tuberculosis,Central Latin America,2005,10-14 years,Male,22,0.2,"1,583",13.6,927,7.9,"2,509",21.5
Tuberculosis,Central Latin America,2005,10-14 years,Female,23,0.2,"1,676",14.8,485,4.3,"2,161",19.1
Tuberculosis,Central Latin America,2005,10-14 years,Both,44,0.2,"3,259",14.2,"1,411",6.1,"4,670",20.3
Tuberculosis,Central Latin America,2005,15-19 years,Male,62,0.6,"4,223",39.5,"1,270",11.9,"5,494",51.4
Tuberculosis,Central Latin America,2005,15-19 years,Female,56,0.5,"3,839",36.1,736,6.9,"4,576",43
Tuberculosis,Central Latin America,2005,15-19 years,Both,117,0.6,"8,062",37.8,"2,007",9.4,"10,069",47.2
Tuberculosis,Central Latin America,2005,20-24 years,Male,122,1.3,"7,781",80.4,"1,589",16.4,"9,370",96.8
Tuberculosis,Central Latin America,2005,20-24 years,Female,102,1,"6,497",66.1,971,9.9,"7,468",76
Tuberculosis,Central Latin America,2005,20-24 years,Both,224,1.1,"14,279",73.2,"2,559",13.1,"16,838",86.3
Tuberculosis,Central Latin America,2005,25-29 years,Male,153,1.7,"9,034",102.4,"4,335",49.1,"13,369",151.5
Tuberculosis,Central Latin America,2005,25-29 years,Female,100,1.1,"5,917",64.7,"2,457",26.8,"8,374",91.5
Tuberculosis,Central Latin America,2005,25-29 years,Both,254,1.4,"14,951",83.2,"6,792",37.8,"21,743",120.9
Tuberculosis,Central Latin America,2005,30-34 years,Male,174,2.2,"9,405",116.4,"6,016",74.5,"15,421",190.8
Tuberculosis,Central Latin America,2005,30-34 years,Female,99,1.2,"5,313",63.2,"2,980",35.4,"8,293",98.6
Tuberculosis,Central Latin America,2005,30-34 years,Both,273,1.7,"14,718",89.3,"8,996",54.6,"23,714",143.8
Tuberculosis,Central Latin America,2005,35-39 years,Male,211,3,"10,340",145.3,"5,994",84.3,"16,334",229.6
Tuberculosis,Central Latin America,2005,35-39 years,Female,104,1.4,"5,112",68.2,"2,963",39.5,"8,074",107.7
Tuberculosis,Central Latin America,2005,35-39 years,Both,315,2.2,"15,452",105.7,"8,957",61.3,"24,408",167
Tuberculosis,Central Latin America,2005,40-44 years,Male,261,4.2,"11,519",185.8,"5,831",94.1,"17,350",279.9
Tuberculosis,Central Latin America,2005,40-44 years,Female,128,2,"5,652",86.4,"2,799",42.8,"8,452",129.2
Tuberculosis,Central Latin America,2005,40-44 years,Both,389,3.1,"17,171",134.8,"8,630",67.7,"25,801",202.5
Tuberculosis,Central Latin America,2005,45-49 years,Male,301,5.8,"11,831",228.8,"5,785",111.8,"17,616",340.6
Tuberculosis,Central Latin America,2005,45-49 years,Female,145,2.6,"5,689",103.6,"2,768",50.4,"8,456",154
Tuberculosis,Central Latin America,2005,45-49 years,Both,445,4.2,"17,520",164.3,"8,552",80.2,"26,072",244.5
Tuberculosis,Central Latin America,2005,50-54 years,Male,334,7.8,"11,571",271.2,"3,501",82.1,"15,073",353.3
Tuberculosis,Central Latin America,2005,50-54 years,Female,156,3.4,"5,384",118.5,"1,828",40.3,"7,213",158.8
Tuberculosis,Central Latin America,2005,50-54 years,Both,490,5.6,"16,956",192.5,"5,330",60.5,"22,285",253
Tuberculosis,Central Latin America,2005,55-59 years,Male,348,10.9,"10,441",327.6,"3,453",108.4,"13,894",436
Tuberculosis,Central Latin America,2005,55-59 years,Female,160,4.8,"4,800",142.4,"1,810",53.7,"6,610",196.1
Tuberculosis,Central Latin America,2005,55-59 years,Both,508,7.8,"15,240",232.4,"5,263",80.3,"20,504",312.7
Tuberculosis,Central Latin America,2005,60-64 years,Male,394,15.7,"10,019",400.6,"1,692",67.6,"11,710",468.3
Tuberculosis,Central Latin America,2005,60-64 years,Female,179,6.7,"4,543",170,"1,006",37.6,"5,549",207.6
Tuberculosis,Central Latin America,2005,60-64 years,Both,572,11.1,"14,562",281.5,"2,698",52.1,"17,259",333.6
Tuberculosis,Central Latin America,2005,65-69 years,Male,430,22.6,"9,047",475.2,"1,663",87.4,"10,710",562.6
Tuberculosis,Central Latin America,2005,65-69 years,Female,209,10,"4,397",209.9,988,47.2,"5,385",257
Tuberculosis,Central Latin America,2005,65-69 years,Both,639,16,"13,444",336.2,"2,651",66.3,"16,095",402.5
Tuberculosis,Central Latin America,2005,70-74 years,Male,472,33.1,"7,937",556.1,654,45.8,"8,591",601.9
Tuberculosis,Central Latin America,2005,70-74 years,Female,216,12.5,"3,625",210.6,458,26.6,"4,083",237.2
Tuberculosis,Central Latin America,2005,70-74 years,Both,688,21.9,"11,563",367.2,"1,112",35.3,"12,674",402.6
Tuberculosis,Central Latin America,2005,75-79 years,Male,420,43.9,"5,406",564.5,641,66.9,"6,047",631.3
Tuberculosis,Central Latin America,2005,75-79 years,Female,208,16.8,"2,670",215.1,443,35.7,"3,113",250.8
Tuberculosis,Central Latin America,2005,75-79 years,Both,628,28.6,"8,076",367.2,"1,084",49.3,"9,160",416.5
Tuberculosis,Central Latin America,2005,80+ years,Male,591,67.6,"3,885",444.3,144,16.4,"4,029",460.7
Tuberculosis,Central Latin America,2005,80+ years,Female,333,25.6,"2,040",156.8,108,8.3,"2,147",165.1
Tuberculosis,Central Latin America,2005,80+ years,Both,924,42.5,"5,925",272.4,251,11.5,"6,176",283.9
Tuberculosis,Central Latin America,2005,All ages,Male,"4,396",4.1,"132,534",124.7,"44,271",41.7,"176,805",166.3
Tuberculosis,Central Latin America,2005,All ages,Female,"2,310",2.1,"74,910",69,"23,171",21.3,"98,080",90.3
Tuberculosis,Central Latin America,2005,All ages,Both,"6,706",3.1,"207,443",96.5,"67,442",31.4,"274,885",127.9
Tuberculosis,Central Latin America,2010,0-6 days,Male,0,0,0,0,0,0.6,0,0.6
Tuberculosis,Central Latin America,2010,0-6 days,Female,0,0,0,0,0,0.3,0,0.3
Tuberculosis,Central Latin America,2010,0-6 days,Both,0,0,0,0,0,0.5,0,0.5
Tuberculosis,Central Latin America,2010,7-27 days,Male,0,0,0,0,1,0.6,1,0.6
Tuberculosis,Central Latin America,2010,7-27 days,Female,0,0,0,0,0,0.3,0,0.3
Tuberculosis,Central Latin America,2010,7-27 days,Both,0,0,0,0,1,0.5,1,0.5
Tuberculosis,Central Latin America,2010,28-364 days,Male,24,1,"2,025",90.1,14,0.6,"2,039",90.8
Tuberculosis,Central Latin America,2010,28-364 days,Female,18,0.9,"1,589",74.1,6,0.3,"1,595",74.4
Tuberculosis,Central Latin America,2010,28-364 days,Both,42,1,"3,614",82.3,20,0.5,"3,634",82.7
Tuberculosis,Central Latin America,2010,1-4 years,Male,45,0.5,"3,758",38.7,202,2.1,"3,960",40.8
Tuberculosis,Central Latin America,2010,1-4 years,Female,41,0.4,"3,452",37.2,88,0.9,"3,540",38.1
Tuberculosis,Central Latin America,2010,1-4 years,Both,86,0.5,"7,209",38,290,1.5,"7,499",39.5
Tuberculosis,Central Latin America,2010,5-9 years,Male,16,0.1,"1,230",10.3,572,4.8,"1,802",15.1
Tuberculosis,Central Latin America,2010,5-9 years,Female,17,0.1,"1,304",11.4,263,2.3,"1,567",13.7
Tuberculosis,Central Latin America,2010,5-9 years,Both,32,0.1,"2,534",10.8,835,3.6,"3,369",14.4
Tuberculosis,Central Latin America,2010,10-14 years,Male,19,0.2,"1,358",11.8,938,8.1,"2,296",19.9
Tuberculosis,Central Latin America,2010,10-14 years,Female,19,0.2,"1,381",12.4,461,4.1,"1,842",16.5
Tuberculosis,Central Latin America,2010,10-14 years,Both,37,0.2,"2,739",12,"1,399",6.2,"4,138",18.2
Tuberculosis,Central Latin America,2010,15-19 years,Male,61,0.5,"4,210",37,"1,348",11.8,"5,558",48.8
Tuberculosis,Central Latin America,2010,15-19 years,Female,52,0.5,"3,540",31.6,737,6.6,"4,277",38.2
Tuberculosis,Central Latin America,2010,15-19 years,Both,113,0.5,"7,750",34.3,"2,085",9.2,"9,835",43.5
Tuberculosis,Central Latin America,2010,20-24 years,Male,125,1.2,"7,974",77.8,"1,713",16.7,"9,687",94.5
Tuberculosis,Central Latin America,2010,20-24 years,Female,88,0.8,"5,616",53.9,979,9.4,"6,594",63.3
Tuberculosis,Central Latin America,2010,20-24 years,Both,213,1,"13,590",65.8,"2,692",13,"16,282",78.8
Tuberculosis,Central Latin America,2010,25-29 years,Male,166,1.8,"9,794",106.3,"4,584",49.8,"14,378",156.1
Tuberculosis,Central Latin America,2010,25-29 years,Female,94,1,"5,531",58,"2,496",26.2,"8,026",84.1
Tuberculosis,Central Latin America,2010,25-29 years,Both,260,1.4,"15,324",81.7,"7,080",37.8,"22,405",119.5
Tuberculosis,Central Latin America,2010,30-34 years,Male,188,2.2,"10,157",118.9,"6,765",79.2,"16,922",198.2
Tuberculosis,Central Latin America,2010,30-34 years,Female,90,1,"4,830",54.1,"3,213",36,"8,043",90.1
Tuberculosis,Central Latin America,2010,30-34 years,Both,278,1.6,"14,987",85.8,"9,978",57.1,"24,965",142.9
Tuberculosis,Central Latin America,2010,35-39 years,Male,230,2.9,"11,286",143.3,"6,726",85.4,"18,012",228.8
Tuberculosis,Central Latin America,2010,35-39 years,Female,95,1.2,"4,676",56.6,"3,191",38.6,"7,867",95.2
Tuberculosis,Central Latin America,2010,35-39 years,Both,326,2,"15,961",98.9,"9,917",61.5,"25,879",160.4
Tuberculosis,Central Latin America,2010,40-44 years,Male,283,4.1,"12,500",180,"6,851",98.7,"19,351",278.7
Tuberculosis,Central Latin America,2010,40-44 years,Female,118,1.6,"5,206",70.5,"3,176",43,"8,382",113.5
Tuberculosis,Central Latin America,2010,40-44 years,Both,401,2.8,"17,706",123.6,"10,028",70,"27,734",193.5
Tuberculosis,Central Latin America,2010,45-49 years,Male,350,5.8,"13,772",228.4,"6,764",112.2,"20,536",340.6
Tuberculosis,Central Latin America,2010,45-49 years,Female,141,2.2,"5,544",86.3,"3,160",49.2,"8,705",135.4
Tuberculosis,Central Latin America,2010,45-49 years,Both,491,3.9,"19,316",155.1,"9,924",79.7,"29,240",234.7
Tuberculosis,Central Latin America,2010,50-54 years,Male,372,7.4,"12,892",257.8,"4,327",86.5,"17,219",344.3
Tuberculosis,Central Latin America,2010,50-54 years,Female,152,2.8,"5,253",97.8,"2,199",40.9,"7,451",138.7
Tuberculosis,Central Latin America,2010,50-54 years,Both,524,5.1,"18,144",174.9,"6,526",62.9,"24,670",237.9
Tuberculosis,Central Latin America,2010,55-59 years,Male,407,10,"12,205",299,"4,279",104.8,"16,484",403.9
Tuberculosis,Central Latin America,2010,55-59 years,Female,172,3.9,"5,144",116.6,"2,172",49.2,"7,316",165.9
Tuberculosis,Central Latin America,2010,55-59 years,Both,579,6.8,"17,349",204.3,"6,451",76,"23,800",280.3
Tuberculosis,Central Latin America,2010,60-64 years,Male,420,14,"10,678",357,"1,989",66.5,"12,667",423.5
Tuberculosis,Central Latin America,2010,60-64 years,Female,178,5.5,"4,515",140,"1,105",34.3,"5,620",174.3
Tuberculosis,Central Latin America,2010,60-64 years,Both,597,9.6,"15,193",244.4,"3,094",49.8,"18,287",294.2
Tuberculosis,Central Latin America,2010,65-69 years,Male,452,19.9,"9,506",418.2,"1,954",85.9,"11,460",504.1
Tuberculosis,Central Latin America,2010,65-69 years,Female,208,8.3,"4,366",174.9,"1,095",43.9,"5,461",218.8
Tuberculosis,Central Latin America,2010,65-69 years,Both,660,13.8,"13,872",290.9,"3,049",63.9,"16,921",354.8
Tuberculosis,Central Latin America,2010,70-74 years,Male,484,29.5,"8,135",496.2,773,47.2,"8,909",543.3
Tuberculosis,Central Latin America,2010,70-74 years,Female,203,10.8,"3,414",181.9,506,27,"3,920",208.9
Tuberculosis,Central Latin America,2010,70-74 years,Both,687,19.5,"11,549",328.4,"1,280",36.4,"12,829",364.8
Tuberculosis,Central Latin America,2010,75-79 years,Male,460,40.7,"5,920",524.5,760,67.4,"6,681",591.9
Tuberculosis,Central Latin America,2010,75-79 years,Female,215,14.9,"2,760",191.4,499,34.6,"3,259",226
Tuberculosis,Central Latin America,2010,75-79 years,Both,675,26.2,"8,681",337.6,"1,259",49,"9,940",386.6
Tuberculosis,Central Latin America,2010,80+ years,Male,647,58.7,"4,236",384.7,179,16.2,"4,415",400.9
Tuberculosis,Central Latin America,2010,80+ years,Female,365,22.1,"2,206",133.6,131,7.9,"2,336",141.5
Tuberculosis,Central Latin America,2010,80+ years,Both,"1,011",36.7,"6,442",234,309,11.2,"6,752",245.3
Tuberculosis,Central Latin America,2010,All ages,Male,"4,748",4.2,"141,635",124.2,"50,741",44.5,"192,376",168.7
Tuberculosis,Central Latin America,2010,All ages,Female,"2,264",1.9,"70,326",60.2,"25,477",21.8,"95,803",82
Tuberculosis,Central Latin America,2010,All ages,Both,"7,012",3,"211,961",91.8,"76,218",33,"288,179",124.8
HIV-TB,Central Latin America,1990,28-364 days,Male,2,0.1,205,9.2,1,0.1,206,9.3
HIV-TB,Central Latin America,1990,28-364 days,Female,2,0.1,191,9,1,0,192,9
HIV-TB,Central Latin America,1990,28-364 days,Both,5,0.1,396,9.1,2,0.1,398,9.1
HIV-TB,Central Latin America,1990,1-4 years,Male,10,0.1,852,9.2,17,0.2,869,9.4
HIV-TB,Central Latin America,1990,1-4 years,Female,10,0.1,812,9.1,8,0.1,821,9.2
HIV-TB,Central Latin America,1990,1-4 years,Both,20,0.1,"1,664",9.1,25,0.1,"1,690",9.3
HIV-TB,Central Latin America,1990,5-9 years,Male,1,0,79,0.7,48,0.4,128,1.2
HIV-TB,Central Latin America,1990,5-9 years,Female,1,0,76,0.7,24,0.2,100,0.9
HIV-TB,Central Latin America,1990,5-9 years,Both,2,0,155,0.7,72,0.3,227,1.1
HIV-TB,Central Latin America,1990,10-14 years,Male,1,0,50,0.5,78,0.8,128,1.2
HIV-TB,Central Latin America,1990,10-14 years,Female,1,0,49,0.5,44,0.4,93,0.9
HIV-TB,Central Latin America,1990,10-14 years,Both,1,0,100,0.5,121,0.6,221,1.1
HIV-TB,Central Latin America,1990,15-19 years,Male,5,0,309,3.3,105,1.1,415,4.5
HIV-TB,Central Latin America,1990,15-19 years,Female,2,0,160,1.7,63,0.7,224,2.4
HIV-TB,Central Latin America,1990,15-19 years,Both,7,0,470,2.5,169,0.9,638,3.5
HIV-TB,Central Latin America,1990,20-24 years,Male,26,0.3,"1,634",20.4,123,1.5,"1,757",22
HIV-TB,Central Latin America,1990,20-24 years,Female,8,0.1,491,6.1,76,0.9,567,7
HIV-TB,Central Latin America,1990,20-24 years,Both,33,0.2,"2,125",13.2,199,1.2,"2,324",14.4
HIV-TB,Central Latin America,1990,25-29 years,Male,58,0.9,"3,404",50.5,295,4.4,"3,699",54.9
HIV-TB,Central Latin America,1990,25-29 years,Female,12,0.2,722,10.5,168,2.4,890,12.9
HIV-TB,Central Latin America,1990,25-29 years,Both,70,0.5,"4,126",30.3,463,3.4,"4,589",33.7
HIV-TB,Central Latin America,1990,30-34 years,Male,67,1.2,"3,627",64.7,332,5.9,"3,959",70.6
HIV-TB,Central Latin America,1990,30-34 years,Female,12,0.2,654,11.4,178,3.1,832,14.4
HIV-TB,Central Latin America,1990,30-34 years,Both,79,0.7,"4,282",37.6,510,4.5,"4,791",42.1
HIV-TB,Central Latin America,1990,35-39 years,Male,91,1.9,"4,446",95.2,328,7,"4,774",102.2
HIV-TB,Central Latin America,1990,35-39 years,Female,13,0.3,626,13,176,3.7,802,16.7
HIV-TB,Central Latin America,1990,35-39 years,Both,103,1.1,"5,072",53.6,504,5.3,"5,576",58.9
HIV-TB,Central Latin America,1990,40-44 years,Male,93,2.6,"4,098",114.7,298,8.3,"4,397",123
HIV-TB,Central Latin America,1990,40-44 years,Female,12,0.3,508,14,162,4.5,670,18.5
HIV-TB,Central Latin America,1990,40-44 years,Both,104,1.4,"4,606",64,461,6.4,"5,067",70.4
HIV-TB,Central Latin America,1990,45-49 years,Male,90,3.1,"3,533",121.1,299,10.2,"3,832",131.3
HIV-TB,Central Latin America,1990,45-49 years,Female,11,0.4,427,14.4,160,5.4,586,19.8
HIV-TB,Central Latin America,1990,45-49 years,Both,101,1.7,"3,960",67.3,459,7.8,"4,419",75.1
HIV-TB,Central Latin America,1990,50-54 years,Male,57,2.4,"1,959",82.2,219,9.2,"2,178",91.4
HIV-TB,Central Latin America,1990,50-54 years,Female,6,0.3,219,8.9,128,5.2,347,14.1
HIV-TB,Central Latin America,1990,50-54 years,Both,63,1.3,"2,178",45,347,7.2,"2,525",52.2
HIV-TB,Central Latin America,1990,55-59 years,Male,24,1.2,713,35.6,214,10.7,927,46.2
HIV-TB,Central Latin America,1990,55-59 years,Female,2,0.1,49,2.2,126,5.7,175,7.9
HIV-TB,Central Latin America,1990,55-59 years,Both,25,0.6,762,18.1,340,8.1,"1,102",26.2
HIV-TB,Central Latin America,1990,60-64 years,Male,8,0.5,210,12.9,96,5.9,306,18.8
HIV-TB,Central Latin America,1990,60-64 years,Female,0,0,10,0.5,62,3.4,72,3.9
HIV-TB,Central Latin America,1990,60-64 years,Both,9,0.2,220,6.3,158,4.6,378,10.9
HIV-TB,Central Latin America,1990,65-69 years,Male,2,0.1,35,2.9,96,7.7,131,10.6
HIV-TB,Central Latin America,1990,65-69 years,Female,0,0,2,0.2,61,4.2,63,4.4
HIV-TB,Central Latin America,1990,65-69 years,Both,2,0.1,38,1.4,156,5.8,194,7.2
HIV-TB,Central Latin America,1990,70-74 years,Male,0,0,4,0.6,30,3.7,35,4.3
HIV-TB,Central Latin America,1990,70-74 years,Female,0,0,1,0.1,23,2.3,24,2.4
HIV-TB,Central Latin America,1990,70-74 years,Both,0,0,6,0.3,53,2.9,59,3.2
HIV-TB,Central Latin America,1990,All ages,Male,533,0.6,"25,161",30.4,"2,580",3.1,"27,741",33.5
HIV-TB,Central Latin America,1990,All ages,Female,92,0.1,"4,998",6,"1,459",1.7,"6,457",7.7
HIV-TB,Central Latin America,1990,All ages,Both,625,0.4,"30,159",18.1,"4,039",2.4,"34,198",20.6
HIV-TB,Central Latin America,2005,28-364 days,Male,5,0.2,439,19.4,2,0.1,441,19.5
HIV-TB,Central Latin America,2005,28-364 days,Female,5,0.2,415,19.2,1,0.1,416,19.3
HIV-TB,Central Latin America,2005,28-364 days,Both,10,0.2,854,19.3,3,0.1,857,19.4
HIV-TB,Central Latin America,2005,1-4 years,Male,21,0.2,"1,779",18.4,30,0.3,"1,809",18.7
HIV-TB,Central Latin America,2005,1-4 years,Female,20,0.2,"1,695",18.4,14,0.1,"1,709",18.5
HIV-TB,Central Latin America,2005,1-4 years,Both,41,0.2,"3,474",18.4,44,0.2,"3,518",18.6
HIV-TB,Central Latin America,2005,5-9 years,Male,7,0.1,543,4.7,83,0.7,627,5.4
