cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Caribbean,1990,15-19 years,Both,167,4.5,"11,990",325.2,"3,042",82.5,"15,032",407.7
Tuberculosis,Caribbean,1990,20-24 years,Male,154,8.8,"9,852",561.4,"2,448",139.5,"12,300",700.9
Tuberculosis,Caribbean,1990,20-24 years,Female,132,7.4,"9,048",509.9,"1,532",86.4,"10,580",596.3
Tuberculosis,Caribbean,1990,20-24 years,Both,286,8.1,"18,900",535.5,"3,981",112.8,"22,881",648.3
Tuberculosis,Caribbean,1990,25-29 years,Male,176,10.9,"10,043",623.6,"5,566",345.6,"15,609",969.3
Tuberculosis,Caribbean,1990,25-29 years,Female,207,12.6,"12,919",787.4,"3,468",211.4,"16,387",998.8
Tuberculosis,Caribbean,1990,25-29 years,Both,382,11.8,"22,962",706.3,"9,034",277.9,"31,997",984.2
Tuberculosis,Caribbean,1990,30-34 years,Male,217,17.7,"10,943",894.1,"5,606",458.1,"16,549","1,352.20"
Tuberculosis,Caribbean,1990,30-34 years,Female,180,14.4,"10,188",813.9,"3,434",274.3,"13,622","1,088.20"
Tuberculosis,Caribbean,1990,30-34 years,Both,397,16,"21,131",853.6,"9,040",365.2,"30,171","1,218.80"
Tuberculosis,Caribbean,1990,35-39 years,Male,213,20.3,"9,603",916.2,"5,556",530.1,"15,159","1,446.40"
Tuberculosis,Caribbean,1990,35-39 years,Female,212,19.7,"10,947","1,018.60","3,398",316.2,"14,346","1,334.90"
Tuberculosis,Caribbean,1990,35-39 years,Both,425,20,"20,551",968.1,"8,955",421.8,"29,505","1,389.90"
Tuberculosis,Caribbean,1990,40-44 years,Male,235,28.2,"9,568","1,149.80","4,886",587.1,"14,454","1,737.00"
Tuberculosis,Caribbean,1990,40-44 years,Female,196,23.2,"8,967","1,062.50","2,870",340,"11,837","1,402.50"
Tuberculosis,Caribbean,1990,40-44 years,Both,431,25.7,"18,535","1,105.90","7,756",462.7,"26,291","1,568.60"
Tuberculosis,Caribbean,1990,45-49 years,Male,237,32.3,"8,939","1,217.20","4,832",657.9,"13,771","1,875.10"
Tuberculosis,Caribbean,1990,45-49 years,Female,172,23.3,"7,032",951.7,"2,840",384.3,"9,872","1,336.00"
Tuberculosis,Caribbean,1990,45-49 years,Both,409,27.8,"15,972","1,084.00","7,672",520.7,"23,643","1,604.70"
Tuberculosis,Caribbean,1990,50-54 years,Male,297,45.6,"10,082","1,544.60","3,149",482.4,"13,231","2,027.00"
Tuberculosis,Caribbean,1990,50-54 years,Female,188,28.2,"6,769","1,016.00","1,867",280.2,"8,636","1,296.20"
Tuberculosis,Caribbean,1990,50-54 years,Both,486,36.8,"16,851","1,277.60","5,015",380.2,"21,866","1,657.90"
Tuberculosis,Caribbean,1990,55-59 years,Male,291,53.6,"8,542","1,572.60","3,109",572.3,"11,651","2,144.90"
Tuberculosis,Caribbean,1990,55-59 years,Female,164,29.1,"5,055",896.7,"1,851",328.4,"6,906","1,225.10"
Tuberculosis,Caribbean,1990,55-59 years,Both,455,41.1,"13,598","1,228.50","4,960",448.1,"18,558","1,676.60"
Tuberculosis,Caribbean,1990,60-64 years,Male,295,65.5,"7,298","1,619.30","1,666",369.6,"8,964","1,988.80"
Tuberculosis,Caribbean,1990,60-64 years,Female,187,39.4,"4,851","1,022.20","1,062",223.8,"5,913","1,246.00"
Tuberculosis,Caribbean,1990,60-64 years,Both,482,52.1,"12,149","1,313.20","2,728",294.8,"14,877","1,608.00"
Tuberculosis,Caribbean,1990,65-69 years,Male,274,76.3,"5,570","1,551.60","1,633",454.9,"7,203","2,006.60"
Tuberculosis,Caribbean,1990,65-69 years,Female,188,48.5,"3,993","1,030.30","1,043",269,"5,036","1,299.30"
Tuberculosis,Caribbean,1990,65-69 years,Both,462,61.9,"9,563","1,281.10","2,676",358.5,"12,239","1,639.60"
Tuberculosis,Caribbean,1990,70-74 years,Male,221,80.6,"3,576","1,306.10",708,258.5,"4,284","1,564.60"
Tuberculosis,Caribbean,1990,70-74 years,Female,194,63.9,"3,268","1,077.20",498,164.1,"3,765","1,241.30"
Tuberculosis,Caribbean,1990,70-74 years,Both,414,71.8,"6,844","1,186.00","1,205",208.9,"8,049","1,394.90"
Tuberculosis,Caribbean,1990,75-79 years,Male,183,94.3,"2,260","1,162.90",691,355.7,"2,951","1,518.50"
Tuberculosis,Caribbean,1990,75-79 years,Female,134,58.8,"1,715",753.6,486,213.5,"2,202",967.1
Tuberculosis,Caribbean,1990,75-79 years,Both,317,75.2,"3,975",942.3,"1,177",279,"5,152","1,221.40"
Tuberculosis,Caribbean,1990,80+ years,Male,173,97.9,"1,225",693.1,173,97.6,"1,398",790.7
Tuberculosis,Caribbean,1990,80+ years,Female,100,45.5,709,323,129,59,838,382
Tuberculosis,Caribbean,1990,80+ years,Both,273,68.9,"1,934",488.3,302,76.3,"2,236",564.5
Tuberculosis,Caribbean,1990,All ages,Male,"3,646",20.5,"157,646",887.6,"44,246",249.1,"201,891","1,136.70"
Tuberculosis,Caribbean,1990,All ages,Female,"2,810",15.7,"135,080",753.5,"26,991",150.6,"162,071",904
Tuberculosis,Caribbean,1990,All ages,Both,"6,457",18.1,"292,726",820.2,"71,237",199.6,"363,962","1,019.80"
Tuberculosis,Caribbean,2005,0-6 days,Male,0,0,0,0,0,2.7,0,2.7
Tuberculosis,Caribbean,2005,0-6 days,Female,0,0,0,0,0,1.6,0,1.6
Tuberculosis,Caribbean,2005,0-6 days,Both,0,0,0,0,0,2.2,0,2.2
Tuberculosis,Caribbean,2005,7-27 days,Male,0,0,0,0,1,2.8,1,2.8
Tuberculosis,Caribbean,2005,7-27 days,Female,0,0,0,0,0,1.7,0,1.7
Tuberculosis,Caribbean,2005,7-27 days,Both,0,0,0,0,1,2.3,1,2.3
Tuberculosis,Caribbean,2005,28-364 days,Male,170,44,"15,878","4,116.20",10,2.7,"15,888","4,118.90"
Tuberculosis,Caribbean,2005,28-364 days,Female,133,35.6,"12,488","3,350.10",6,1.6,"12,494","3,351.60"
Tuberculosis,Caribbean,2005,28-364 days,Both,302,39.9,"28,366","3,739.20",16,2.1,"28,382","3,741.40"
Tuberculosis,Caribbean,2005,1-4 years,Male,232,14,"21,287","1,279.20",163,9.8,"21,450","1,289.00"
Tuberculosis,Caribbean,2005,1-4 years,Female,139,8.6,"12,791",793.6,90,5.6,"12,881",799.2
Tuberculosis,Caribbean,2005,1-4 years,Both,371,11.3,"34,078","1,040.20",253,7.7,"34,331","1,047.90"
Tuberculosis,Caribbean,2005,5-9 years,Male,41,2,"3,548",169.7,498,23.8,"4,046",193.5
Tuberculosis,Caribbean,2005,5-9 years,Female,24,1.2,"2,108",103.4,281,13.8,"2,388",117.2
Tuberculosis,Caribbean,2005,5-9 years,Both,66,1.6,"5,655",136.9,779,18.9,"6,434",155.8
Tuberculosis,Caribbean,2005,10-14 years,Male,22,1.1,"1,758",84.5,886,42.6,"2,644",127.1
Tuberculosis,Caribbean,2005,10-14 years,Female,21,1.1,"1,726",84.9,490,24.1,"2,217",109.1
Tuberculosis,Caribbean,2005,10-14 years,Both,44,1.1,"3,484",84.7,"1,376",33.5,"4,861",118.2
Tuberculosis,Caribbean,2005,15-19 years,Male,98,4.9,"6,837",338.2,"1,331",65.9,"8,168",404.1
Tuberculosis,Caribbean,2005,15-19 years,Female,51,2.5,"3,776",189.3,728,36.5,"4,504",225.7
Tuberculosis,Caribbean,2005,15-19 years,Both,149,3.7,"10,613",264.2,"2,059",51.3,"12,672",315.5
Tuberculosis,Caribbean,2005,20-24 years,Male,146,8.1,"9,198",511.1,"1,640",91.1,"10,837",602.2
Tuberculosis,Caribbean,2005,20-24 years,Female,106,5.8,"7,312",402.7,902,49.7,"8,213",452.3
Tuberculosis,Caribbean,2005,20-24 years,Both,252,7,"16,509",456.6,"2,542",70.3,"19,051",526.9
Tuberculosis,Caribbean,2005,25-29 years,Male,126,8.2,"7,523",488.7,"3,955",256.9,"11,478",745.7
Tuberculosis,Caribbean,2005,25-29 years,Female,121,7.7,"7,746",492.6,"2,204",140.2,"9,950",632.8
Tuberculosis,Caribbean,2005,25-29 years,Both,248,8,"15,269",490.7,"6,159",197.9,"21,428",688.6
Tuberculosis,Caribbean,2005,30-34 years,Male,125,7.9,"6,930",439.2,"5,179",328.2,"12,108",767.4
Tuberculosis,Caribbean,2005,30-34 years,Female,88,5.5,"5,100",318.7,"2,889",180.5,"7,990",499.2
Tuberculosis,Caribbean,2005,30-34 years,Both,213,6.7,"12,030",378.5,"8,068",253.9,"20,098",632.4
Tuberculosis,Caribbean,2005,35-39 years,Male,121,7.9,"6,053",397,"5,131",336.5,"11,184",733.4
Tuberculosis,Caribbean,2005,35-39 years,Female,96,6.2,"5,017",324,"2,869",185.3,"7,886",509.2
Tuberculosis,Caribbean,2005,35-39 years,Both,217,7.1,"11,070",360.2,"8,000",260.3,"19,071",620.5
Tuberculosis,Caribbean,2005,40-44 years,Male,162,11.4,"7,244",509.8,"4,483",315.4,"11,727",825.2
Tuberculosis,Caribbean,2005,40-44 years,Female,118,8.2,"5,486",379.4,"2,477",171.3,"7,963",550.7
Tuberculosis,Caribbean,2005,40-44 years,Both,280,9.8,"12,730",444,"6,960",242.7,"19,689",686.8
Tuberculosis,Caribbean,2005,45-49 years,Male,166,15.5,"6,458",605.2,"4,429",415,"10,887","1,020.10"
Tuberculosis,Caribbean,2005,45-49 years,Female,116,10.6,"4,735",431.8,"2,458",224.1,"7,192",655.9
Tuberculosis,Caribbean,2005,45-49 years,Both,282,13,"11,193",517.3,"6,886",318.3,"18,079",835.6
Tuberculosis,Caribbean,2005,50-54 years,Male,224,24.1,"7,609",818.5,"2,888",310.7,"10,497","1,129.20"
Tuberculosis,Caribbean,2005,50-54 years,Female,107,11.2,"3,770",394.9,"1,577",165.2,"5,348",560.2
Tuberculosis,Caribbean,2005,50-54 years,Both,330,17.5,"11,379",603.9,"4,466",237,"15,845",840.9
Tuberculosis,Caribbean,2005,55-59 years,Male,203,28.6,"5,900",830.2,"2,850",400.9,"8,750","1,231.20"
Tuberculosis,Caribbean,2005,55-59 years,Female,91,12.5,"2,765",376.6,"1,558",212.2,"4,323",588.9
Tuberculosis,Caribbean,2005,55-59 years,Both,295,20.4,"8,666",599.8,"4,407",305.1,"13,073",904.8
Tuberculosis,Caribbean,2005,60-64 years,Male,217,36,"5,351",886.3,"1,520",251.8,"6,871","1,138.20"
Tuberculosis,Caribbean,2005,60-64 years,Female,120,18.9,"3,051",481.3,905,142.7,"3,956",624
Tuberculosis,Caribbean,2005,60-64 years,Both,337,27.2,"8,402",678.9,"2,425",196,"10,827",874.9
Tuberculosis,Caribbean,2005,65-69 years,Male,200,39.8,"4,108",819.7,"1,491",297.4,"5,599","1,117.10"
Tuberculosis,Caribbean,2005,65-69 years,Female,131,24,"2,796",511.8,892,163.3,"3,688",675
Tuberculosis,Caribbean,2005,65-69 years,Both,331,31.6,"6,904",659.2,"2,383",227.5,"9,286",886.7
Tuberculosis,Caribbean,2005,70-74 years,Male,165,44.8,"2,719",739.3,613,166.5,"3,332",905.9
Tuberculosis,Caribbean,2005,70-74 years,Female,155,36.6,"2,612",617.9,414,97.8,"3,026",715.7
Tuberculosis,Caribbean,2005,70-74 years,Both,320,40.5,"5,331",674.6,"1,026",129.8,"6,358",804.4
Tuberculosis,Caribbean,2005,75-79 years,Male,132,53.1,"1,654",665.1,597,240.2,"2,252",905.2
Tuberculosis,Caribbean,2005,75-79 years,Female,95,31.4,"1,221",402.4,404,133,"1,625",535.4
Tuberculosis,Caribbean,2005,75-79 years,Both,227,41.2,"2,875",521,"1,001",181.4,"3,876",702.3
Tuberculosis,Caribbean,2005,80+ years,Male,195,76.4,"1,307",511.6,161,63,"1,468",574.6
Tuberculosis,Caribbean,2005,80+ years,Female,99,28.6,644,186.6,121,35.1,765,221.7
Tuberculosis,Caribbean,2005,80+ years,Both,294,48.9,"1,952",325.1,282,47,"2,234",372.1
Tuberculosis,Caribbean,2005,All ages,Male,"2,746",13.2,"121,363",582.9,"37,825",181.7,"159,188",764.5
Tuberculosis,Caribbean,2005,All ages,Female,"1,811",8.6,"85,144",403.5,"21,266",100.8,"106,409",504.3
Tuberculosis,Caribbean,2005,All ages,Both,"4,557",10.9,"206,506",492.6,"59,091",141,"265,597",633.5
Tuberculosis,Caribbean,2010,0-6 days,Male,0,0,0,0,0,2.8,0,2.8
Tuberculosis,Caribbean,2010,0-6 days,Female,0,0,0,0,0,1.6,0,1.6
Tuberculosis,Caribbean,2010,0-6 days,Both,0,0,0,0,0,2.2,0,2.2
Tuberculosis,Caribbean,2010,7-27 days,Male,0,0,0,0,1,2.7,1,2.7
Tuberculosis,Caribbean,2010,7-27 days,Female,0,0,0,0,0,1.6,0,1.6
Tuberculosis,Caribbean,2010,7-27 days,Both,0,0,0,0,1,2.2,1,2.2
Tuberculosis,Caribbean,2010,28-364 days,Male,147,39.4,"13,720","3,682.70",10,2.7,"13,730","3,685.40"
Tuberculosis,Caribbean,2010,28-364 days,Female,103,28.7,"9,727","2,702.50",5,1.5,"9,733","2,704.00"
Tuberculosis,Caribbean,2010,28-364 days,Both,250,34.1,"23,447","3,200.70",15,2.1,"23,463","3,202.80"
Tuberculosis,Caribbean,2010,1-4 years,Male,167,10.4,"15,316",948.8,156,9.7,"15,472",958.5
Tuberculosis,Caribbean,2010,1-4 years,Female,91,5.8,"8,352",534.5,84,5.4,"8,436",539.9
Tuberculosis,Caribbean,2010,1-4 years,Both,258,8.1,"23,668",744.9,241,7.6,"23,909",752.5
Tuberculosis,Caribbean,2010,5-9 years,Male,32,1.6,"2,720",134.2,481,23.7,"3,201",157.9
Tuberculosis,Caribbean,2010,5-9 years,Female,23,1.2,"2,000",101.6,264,13.4,"2,264",115
Tuberculosis,Caribbean,2010,5-9 years,Both,55,1.4,"4,720",118.1,745,18.6,"5,465",136.7
Tuberculosis,Caribbean,2010,10-14 years,Male,20,1,"1,586",77.5,852,41.6,"2,438",119.2
Tuberculosis,Caribbean,2010,10-14 years,Female,16,0.8,"1,315",65.7,468,23.4,"1,783",89
Tuberculosis,Caribbean,2010,10-14 years,Both,36,0.9,"2,902",71.7,"1,320",32.6,"4,221",104.2
Tuberculosis,Caribbean,2010,15-19 years,Male,75,3.7,"5,570",278.1,"1,298",64.8,"6,868",343
Tuberculosis,Caribbean,2010,15-19 years,Female,37,1.9,"2,780",140.9,702,35.6,"3,483",176.6
Tuberculosis,Caribbean,2010,15-19 years,Both,112,2.8,"8,351",210,"2,000",50.3,"10,351",260.4
Tuberculosis,Caribbean,2010,20-24 years,Male,108,5.6,"7,382",385.5,"1,680",87.7,"9,062",473.3
Tuberculosis,Caribbean,2010,20-24 years,Female,72,3.7,"5,006",262,900,47.1,"5,905",309
Tuberculosis,Caribbean,2010,20-24 years,Both,179,4.7,"12,388",323.8,"2,579",67.4,"14,967",391.2
Tuberculosis,Caribbean,2010,25-29 years,Male,109,6.4,"6,927",407.9,"3,847",226.5,"10,773",634.4
Tuberculosis,Caribbean,2010,25-29 years,Female,115,6.7,"7,445",432.6,"2,101",122.1,"9,545",554.6
Tuberculosis,Caribbean,2010,25-29 years,Both,225,6.6,"14,371",420.3,"5,948",173.9,"20,319",594.3
Tuberculosis,Caribbean,2010,30-34 years,Male,117,8.1,"6,783",465.7,"5,075",348.4,"11,858",814.1
Tuberculosis,Caribbean,2010,30-34 years,Female,84,5.6,"4,911",330.1,"2,768",186.1,"7,679",516.2
Tuberculosis,Caribbean,2010,30-34 years,Both,201,6.8,"11,694",397.2,"7,843",266.4,"19,537",663.6
Tuberculosis,Caribbean,2010,35-39 years,Male,113,7.5,"5,886",390.6,"5,012",332.6,"10,899",723.3
Tuberculosis,Caribbean,2010,35-39 years,Female,95,6.2,"5,055",331.2,"2,734",179.1,"7,788",510.3
Tuberculosis,Caribbean,2010,35-39 years,Both,208,6.9,"10,941",360.7,"7,746",255.4,"18,687",616.1
Tuberculosis,Caribbean,2010,40-44 years,Male,160,10.9,"7,492",510.8,"5,083",346.5,"12,574",857.3
Tuberculosis,Caribbean,2010,40-44 years,Female,109,7.4,"5,190",349.6,"2,766",186.3,"7,957",535.9
Tuberculosis,Caribbean,2010,40-44 years,Both,270,9.1,"12,682",429.7,"7,849",265.9,"20,531",695.6
Tuberculosis,Caribbean,2010,45-49 years,Male,163,12,"6,745",493.8,"5,036",368.7,"11,781",862.5
Tuberculosis,Caribbean,2010,45-49 years,Female,109,7.8,"4,571",328,"2,739",196.5,"7,310",524.5
Tuberculosis,Caribbean,2010,45-49 years,Both,272,9.9,"11,316",410.1,"7,775",281.7,"19,091",691.8
Tuberculosis,Caribbean,2010,50-54 years,Male,211,20.7,"7,555",741.2,"3,239",317.7,"10,794","1,058.80"
Tuberculosis,Caribbean,2010,50-54 years,Female,96,9.1,"3,498",332.1,"1,754",166.5,"5,252",498.6
Tuberculosis,Caribbean,2010,50-54 years,Both,306,14.8,"11,054",533.3,"4,992",240.9,"16,046",774.2
Tuberculosis,Caribbean,2010,55-59 years,Male,221,25.1,"6,819",776.5,"3,200",364.4,"10,019","1,140.90"
Tuberculosis,Caribbean,2010,55-59 years,Female,93,10.2,"2,934",320.9,"1,739",190.2,"4,673",511.1
Tuberculosis,Caribbean,2010,55-59 years,Both,314,17.5,"9,752",544.1,"4,939",275.6,"14,692",819.7
Tuberculosis,Caribbean,2010,60-64 years,Male,197,30,"5,025",763.8,"1,640",249.2,"6,665","1,013.00"
Tuberculosis,Caribbean,2010,60-64 years,Female,106,15.2,"2,741",394.7,962,138.5,"3,703",533.3
Tuberculosis,Caribbean,2010,60-64 years,Both,303,22.4,"7,766",574.3,"2,602",192.4,"10,367",766.7
Tuberculosis,Caribbean,2010,65-69 years,Male,197,36.5,"4,155",771.1,"1,609",298.5,"5,764","1,069.60"
Tuberculosis,Caribbean,2010,65-69 years,Female,114,19.6,"2,466",422.7,947,162.3,"3,413",585
Tuberculosis,Caribbean,2010,65-69 years,Both,311,27.7,"6,621",590,"2,556",227.8,"9,177",817.8
Tuberculosis,Caribbean,2010,70-74 years,Male,163,38.7,"2,752",651.1,681,161,"3,433",812.2
Tuberculosis,Caribbean,2010,70-74 years,Female,139,28.9,"2,368",492.6,454,94.5,"2,822",587.1
Tuberculosis,Caribbean,2010,70-74 years,Both,302,33.5,"5,120",566.9,"1,135",125.7,"6,255",692.6
Tuberculosis,Caribbean,2010,75-79 years,Male,138,48.4,"1,755",617.6,669,235.3,"2,424",852.9
Tuberculosis,Caribbean,2010,75-79 years,Female,95,27.4,"1,222",353.1,444,128.3,"1,666",481.4
Tuberculosis,Caribbean,2010,75-79 years,Both,232,36.9,"2,977",472.5,"1,113",176.6,"4,090",649.2
Tuberculosis,Caribbean,2010,80+ years,Male,193,64.9,"1,297",437.1,183,61.5,"1,480",498.6
Tuberculosis,Caribbean,2010,80+ years,Female,101,24.7,652,159.4,137,33.5,789,192.9
Tuberculosis,Caribbean,2010,80+ years,Both,294,41.7,"1,949",276.4,320,45.3,"2,268",321.7
Tuberculosis,Caribbean,2010,All ages,Male,"2,530",11.7,"109,487",506.9,"39,750",184,"149,236",690.9
Tuberculosis,Caribbean,2010,All ages,Female,"1,598",7.3,"72,232",329.8,"21,968",100.3,"94,201",430.1
Tuberculosis,Caribbean,2010,All ages,Both,"4,128",9.5,"181,719",417.7,"61,718",141.9,"243,437",559.6
HIV-TB,Caribbean,1990,28-364 days,Male,11,2.7,"1,086",258.1,4,0.9,"1,090",259
HIV-TB,Caribbean,1990,28-364 days,Female,10,2.5,969,238.6,2,0.5,971,239.2
HIV-TB,Caribbean,1990,28-364 days,Both,22,2.6,"2,055",248.5,6,0.7,"2,061",249.2
HIV-TB,Caribbean,1990,1-4 years,Male,51,2.9,"4,705",265.9,58,3.3,"4,763",269.2
HIV-TB,Caribbean,1990,1-4 years,Female,43,2.5,"4,038",235.6,31,1.8,"4,069",237.4
HIV-TB,Caribbean,1990,1-4 years,Both,94,2.7,"8,743",251,89,2.6,"8,832",253.5
HIV-TB,Caribbean,1990,5-9 years,Male,2,0.1,195,9.6,160,7.9,355,17.5
HIV-TB,Caribbean,1990,5-9 years,Female,2,0.1,164,8.3,89,4.5,254,12.8
HIV-TB,Caribbean,1990,5-9 years,Both,4,0.1,360,9,250,6.2,609,15.2
HIV-TB,Caribbean,1990,10-14 years,Male,1,0,45,2.5,249,13.8,294,16.3
HIV-TB,Caribbean,1990,10-14 years,Female,0,0,8,0.5,148,8.3,156,8.8
HIV-TB,Caribbean,1990,10-14 years,Both,1,0,53,1.5,397,11.1,451,12.6
HIV-TB,Caribbean,1990,15-19 years,Male,6,0.3,405,22,377,20.5,783,42.4
HIV-TB,Caribbean,1990,15-19 years,Female,14,0.7,"1,022",55.5,234,12.7,"1,256",68.2
HIV-TB,Caribbean,1990,15-19 years,Both,20,0.5,"1,427",38.7,612,16.6,"2,039",55.3
HIV-TB,Caribbean,1990,20-24 years,Male,31,1.8,"1,998",113.9,490,27.9,"2,488",141.8
HIV-TB,Caribbean,1990,20-24 years,Female,43,2.4,"2,968",167.2,306,17.3,"3,274",184.5
HIV-TB,Caribbean,1990,20-24 years,Both,74,2.1,"4,966",140.7,796,22.6,"5,762",163.3
HIV-TB,Caribbean,1990,25-29 years,Male,61,3.8,"3,465",215.2,"1,106",68.6,"4,570",283.8
HIV-TB,Caribbean,1990,25-29 years,Female,51,3.1,"3,176",193.6,694,42.3,"3,870",235.9
HIV-TB,Caribbean,1990,25-29 years,Both,111,3.4,"6,641",204.3,"1,799",55.3,"8,440",259.6
HIV-TB,Caribbean,1990,30-34 years,Male,72,5.9,"3,655",298.6,"1,117",91.3,"4,772",389.9
HIV-TB,Caribbean,1990,30-34 years,Female,39,3.1,"2,188",174.8,683,54.6,"2,871",229.4
HIV-TB,Caribbean,1990,30-34 years,Both,111,4.5,"5,843",236,"1,800",72.7,"7,643",308.7
HIV-TB,Caribbean,1990,35-39 years,Male,79,7.5,"3,551",338.8,"1,105",105.4,"4,655",444.2
HIV-TB,Caribbean,1990,35-39 years,Female,39,3.6,"1,987",184.9,676,62.9,"2,663",247.8
HIV-TB,Caribbean,1990,35-39 years,Both,117,5.5,"5,538",260.9,"1,781",83.9,"7,319",344.8
HIV-TB,Caribbean,1990,40-44 years,Male,60,7.3,"2,458",295.4,966,116.1,"3,425",411.6
HIV-TB,Caribbean,1990,40-44 years,Female,26,3.1,"1,207",143,571,67.6,"1,778",210.7
HIV-TB,Caribbean,1990,40-44 years,Both,87,5.2,"3,666",218.7,"1,537",91.7,"5,203",310.4
HIV-TB,Caribbean,1990,45-49 years,Male,47,6.4,"1,777",241.9,955,130.1,"2,732",372
HIV-TB,Caribbean,1990,45-49 years,Female,25,3.3,"1,009",136.5,564,76.4,"1,573",212.9
HIV-TB,Caribbean,1990,45-49 years,Both,72,4.9,"2,785",189,"1,520",103.2,"4,305",292.2
HIV-TB,Caribbean,1990,50-54 years,Male,28,4.3,953,146,625,95.7,"1,578",241.7
HIV-TB,Caribbean,1990,50-54 years,Female,15,2.3,557,83.6,373,56,930,139.6
HIV-TB,Caribbean,1990,50-54 years,Both,44,3.3,"1,510",114.5,998,75.7,"2,508",190.1
HIV-TB,Caribbean,1990,55-59 years,Male,15,2.8,452,83.2,616,113.4,"1,068",196.6
HIV-TB,Caribbean,1990,55-59 years,Female,8,1.4,248,43.9,369,65.4,616,109.3
HIV-TB,Caribbean,1990,55-59 years,Both,23,2.1,700,63.2,984,88.9,"1,684",152.1
HIV-TB,Caribbean,1990,60-64 years,Male,6,1.2,139,30.9,330,73.3,469,104.2
HIV-TB,Caribbean,1990,60-64 years,Female,3,0.7,90,19,211,44.5,301,63.5
HIV-TB,Caribbean,1990,60-64 years,Both,9,1,230,24.8,541,58.5,771,83.3
HIV-TB,Caribbean,1990,65-69 years,Male,2,0.5,34,9.4,323,90.1,357,99.4
HIV-TB,Caribbean,1990,65-69 years,Female,1,0.2,14,3.6,207,53.5,221,57
HIV-TB,Caribbean,1990,65-69 years,Both,2,0.3,48,6.4,531,71.1,578,77.4
HIV-TB,Caribbean,1990,70-74 years,Male,0,0.1,4,1.6,140,51.2,145,52.8
HIV-TB,Caribbean,1990,70-74 years,Female,0,0,2,0.6,98,32.4,100,33
HIV-TB,Caribbean,1990,70-74 years,Both,0,0.1,6,1.1,239,41.3,245,42.4
HIV-TB,Caribbean,1990,All ages,Male,472,2.7,"24,921",140.3,"8,622",48.5,"33,544",188.9
HIV-TB,Caribbean,1990,All ages,Female,319,1.8,"19,647",109.6,"5,257",29.3,"24,905",138.9
HIV-TB,Caribbean,1990,All ages,Both,792,2.2,"44,569",124.9,"13,880",38.9,"58,448",163.8
HIV-TB,Caribbean,2005,28-364 days,Male,14,3.5,"1,276",330.9,4,1,"1,280",331.9
HIV-TB,Caribbean,2005,28-364 days,Female,12,3.3,"1,154",309.6,2,0.6,"1,156",310.2
HIV-TB,Caribbean,2005,28-364 days,Both,26,3.4,"2,431",320.4,6,0.8,"2,437",321.2
HIV-TB,Caribbean,2005,1-4 years,Male,56,3.4,"5,180",311.3,57,3.4,"5,237",314.7
HIV-TB,Caribbean,2005,1-4 years,Female,49,3,"4,525",280.8,32,2,"4,558",282.8
HIV-TB,Caribbean,2005,1-4 years,Both,106,3.2,"9,705",296.2,90,2.7,"9,795",299
