cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,North Africa and Middle East,1990,75-79 years,Male,702,79.9,"9,062","1,032.10","2,162",246.3,"11,225","1,278.30"
Tuberculosis,North Africa and Middle East,1990,75-79 years,Female,415,42.4,"5,346",545.5,"1,391",141.9,"6,737",687.4
Tuberculosis,North Africa and Middle East,1990,75-79 years,Both,"1,117",60.1,"14,409",775.4,"3,553",191.2,"17,962",966.6
Tuberculosis,North Africa and Middle East,1990,80+ years,Male,694,117.2,"5,293",893.4,401,67.7,"5,694",961
Tuberculosis,North Africa and Middle East,1990,80+ years,Female,538,74.1,"3,955",544.6,264,36.4,"4,219",581
Tuberculosis,North Africa and Middle East,1990,80+ years,Both,"1,232",93.5,"9,247",701.3,665,50.4,"9,913",751.7
Tuberculosis,North Africa and Middle East,1990,All ages,Male,"10,621",6.9,"430,057",280.5,"259,730",169.4,"689,787",449.9
Tuberculosis,North Africa and Middle East,1990,All ages,Female,"6,257",4.2,"280,310",188.3,"145,605",97.8,"425,915",286.1
Tuberculosis,North Africa and Middle East,1990,All ages,Both,"16,878",5.6,"710,367",235.1,"405,335",134.1,"1,115,702",369.2
Tuberculosis,North Africa and Middle East,2005,0-6 days,Male,0,0,0,0,2,2.4,2,2.4
Tuberculosis,North Africa and Middle East,2005,0-6 days,Female,0,0,0,0,1,1.5,1,1.5
Tuberculosis,North Africa and Middle East,2005,0-6 days,Both,0,0,0,0,4,2,4,2
Tuberculosis,North Africa and Middle East,2005,7-27 days,Male,0,0,0,0,7,2.5,7,2.5
Tuberculosis,North Africa and Middle East,2005,7-27 days,Female,0,0,0,0,4,1.5,4,1.5
Tuberculosis,North Africa and Middle East,2005,7-27 days,Both,0,0,0,0,11,2,11,2
Tuberculosis,North Africa and Middle East,2005,28-364 days,Male,168,3.9,"14,407",335.3,102,2.4,"14,509",337.7
Tuberculosis,North Africa and Middle East,2005,28-364 days,Female,199,4.8,"17,054",415.6,61,1.5,"17,115",417
Tuberculosis,North Africa and Middle East,2005,28-364 days,Both,366,4.4,"31,461",374.5,163,1.9,"31,624",376.4
Tuberculosis,North Africa and Middle East,2005,1-4 years,Male,131,0.7,"10,969",61,"1,515",8.4,"12,484",69.4
Tuberculosis,North Africa and Middle East,2005,1-4 years,Female,141,0.8,"11,830",68.9,855,5,"12,685",73.8
Tuberculosis,North Africa and Middle East,2005,1-4 years,Both,272,0.8,"22,799",64.8,"2,370",6.7,"25,169",71.6
Tuberculosis,North Africa and Middle East,2005,5-9 years,Male,70,0.3,"5,478",25.3,"4,370",20.1,"9,848",45.4
Tuberculosis,North Africa and Middle East,2005,5-9 years,Female,56,0.3,"4,403",21.2,"2,457",11.8,"6,860",33.1
Tuberculosis,North Africa and Middle East,2005,5-9 years,Both,125,0.3,"9,881",23.3,"6,827",16.1,"16,708",39.4
Tuberculosis,North Africa and Middle East,2005,10-14 years,Male,52,0.2,"3,834",17.3,"7,575",34.2,"11,409",51.6
Tuberculosis,North Africa and Middle East,2005,10-14 years,Female,67,0.3,"4,924",23.2,"4,238",20,"9,162",43.2
Tuberculosis,North Africa and Middle East,2005,10-14 years,Both,119,0.3,"8,758",20.2,"11,813",27.3,"20,570",47.5
Tuberculosis,North Africa and Middle East,2005,15-19 years,Male,138,0.6,"9,509",41.9,"11,579",51,"21,088",93
Tuberculosis,North Africa and Middle East,2005,15-19 years,Female,163,0.7,"11,211",51,"6,473",29.5,"17,684",80.5
Tuberculosis,North Africa and Middle East,2005,15-19 years,Both,302,0.7,"20,720",46.4,"18,052",40.4,"38,772",86.8
Tuberculosis,North Africa and Middle East,2005,20-24 years,Male,315,1.5,"20,076",92.9,"14,969",69.3,"35,045",162.2
Tuberculosis,North Africa and Middle East,2005,20-24 years,Female,264,1.3,"16,847",80.3,"8,354",39.8,"25,200",120.1
Tuberculosis,North Africa and Middle East,2005,20-24 years,Both,578,1.4,"36,923",86.7,"23,322",54.8,"60,245",141.5
Tuberculosis,North Africa and Middle East,2005,25-29 years,Male,406,2.2,"23,903",128,"34,537",184.9,"58,441",312.9
Tuberculosis,North Africa and Middle East,2005,25-29 years,Female,257,1.5,"15,159",86.1,"18,798",106.8,"33,957",192.9
Tuberculosis,North Africa and Middle East,2005,25-29 years,Both,663,1.8,"39,062",107.7,"53,335",147,"92,398",254.6
Tuberculosis,North Africa and Middle East,2005,30-34 years,Male,436,2.8,"23,547",149.6,"39,344",249.9,"62,891",399.5
Tuberculosis,North Africa and Middle East,2005,30-34 years,Female,236,1.6,"12,728",87,"21,623",147.9,"34,351",234.9
Tuberculosis,North Africa and Middle East,2005,30-34 years,Both,673,2.2,"36,275",119.5,"60,967",200.8,"97,242",320.2
Tuberculosis,North Africa and Middle East,2005,35-39 years,Male,538,3.9,"26,346",191.7,"38,885",283,"65,231",474.7
Tuberculosis,North Africa and Middle East,2005,35-39 years,Female,262,2,"12,811",100,"21,375",166.8,"34,186",266.8
Tuberculosis,North Africa and Middle East,2005,35-39 years,Both,799,3,"39,157",147.4,"60,260",226.9,"99,417",374.4
Tuberculosis,North Africa and Middle East,2005,40-44 years,Male,507,4.3,"22,370",188.3,"33,551",282.4,"55,921",470.8
Tuberculosis,North Africa and Middle East,2005,40-44 years,Female,244,2.2,"10,752",96.2,"17,989",161,"28,741",257.2
Tuberculosis,North Africa and Middle East,2005,40-44 years,Both,751,3.3,"33,121",143.7,"51,540",223.6,"84,661",367.2
Tuberculosis,North Africa and Middle East,2005,45-49 years,Male,539,5.6,"21,169",218.2,"33,136",341.5,"54,306",559.7
Tuberculosis,North Africa and Middle East,2005,45-49 years,Female,231,2.5,"9,075",99.3,"17,853",195.4,"26,928",294.7
Tuberculosis,North Africa and Middle East,2005,45-49 years,Both,770,4.1,"30,245",160.5,"50,989",270.7,"81,234",431.2
Tuberculosis,North Africa and Middle East,2005,50-54 years,Male,540,6.9,"18,698",237,"16,959",214.9,"35,657",451.9
Tuberculosis,North Africa and Middle East,2005,50-54 years,Female,270,3.6,"9,329",123.6,"9,370",124.1,"18,699",247.6
Tuberculosis,North Africa and Middle East,2005,50-54 years,Both,810,5.2,"28,027",181.5,"26,328",170.5,"54,356",352
Tuberculosis,North Africa and Middle East,2005,55-59 years,Male,535,9.6,"16,044",288.7,"16,697",300.4,"32,742",589.1
Tuberculosis,North Africa and Middle East,2005,55-59 years,Female,253,4.5,"7,579",134.2,"9,255",163.9,"16,834",298.2
Tuberculosis,North Africa and Middle East,2005,55-59 years,Both,788,7,"23,623",210.9,"25,952",231.6,"49,575",442.5
Tuberculosis,North Africa and Middle East,2005,60-64 years,Male,552,13.7,"14,059",347.9,"8,181",202.4,"22,240",550.3
Tuberculosis,North Africa and Middle East,2005,60-64 years,Female,275,6.5,"6,990",165.2,"4,919",116.3,"11,909",281.5
Tuberculosis,North Africa and Middle East,2005,60-64 years,Both,827,10,"21,049",254.5,"13,100",158.4,"34,149",412.8
Tuberculosis,North Africa and Middle East,2005,65-69 years,Male,734,21.4,"15,438",451.2,"7,996",233.7,"23,434",684.9
Tuberculosis,North Africa and Middle East,2005,65-69 years,Female,388,10.5,"8,139",220.6,"4,837",131.1,"12,977",351.7
Tuberculosis,North Africa and Middle East,2005,65-69 years,Both,"1,122",15.8,"23,577",331.6,"12,833",180.5,"36,410",512
Tuberculosis,North Africa and Middle East,2005,70-74 years,Male,751,27.7,"12,626",465.5,"2,925",107.8,"15,551",573.3
Tuberculosis,North Africa and Middle East,2005,70-74 years,Female,418,14.4,"7,017",241.7,"1,911",65.8,"8,929",307.6
Tuberculosis,North Africa and Middle East,2005,70-74 years,Both,"1,169",20.8,"19,643",349.8,"4,836",86.1,"24,480",435.9
Tuberculosis,North Africa and Middle East,2005,75-79 years,Male,680,41.3,"8,762",532.5,"2,849",173.1,"11,611",705.6
Tuberculosis,North Africa and Middle East,2005,75-79 years,Female,400,21.4,"5,136",275.5,"1,869",100.3,"7,005",375.8
Tuberculosis,North Africa and Middle East,2005,75-79 years,Both,"1,080",30.8,"13,899",396,"4,718",134.4,"18,617",530.4
Tuberculosis,North Africa and Middle East,2005,80+ years,Male,709,65.1,"5,263",483.4,554,50.9,"5,817",534.3
Tuberculosis,North Africa and Middle East,2005,80+ years,Female,587,44.6,"4,178",317.7,373,28.4,"4,551",346
Tuberculosis,North Africa and Middle East,2005,80+ years,Both,"1,295",53.9,"9,441",392.7,927,38.6,"10,368",431.3
Tuberculosis,North Africa and Middle East,2005,All ages,Male,"7,800",3.8,"272,499",131.7,"275,733",133.3,"548,232",265
Tuberculosis,North Africa and Middle East,2005,All ages,Female,"4,709",2.4,"175,163",88,"152,614",76.7,"327,777",164.7
Tuberculosis,North Africa and Middle East,2005,All ages,Both,"12,509",3.1,"447,662",110.3,"428,347",105.5,"876,009",215.8
Tuberculosis,North Africa and Middle East,2010,0-6 days,Male,0,0,0,0,2,2.4,2,2.4
Tuberculosis,North Africa and Middle East,2010,0-6 days,Female,0,0,0,0,1,1.4,1,1.4
Tuberculosis,North Africa and Middle East,2010,0-6 days,Both,0,0,0,0,4,1.9,4,1.9
Tuberculosis,North Africa and Middle East,2010,7-27 days,Male,0,0,0,0,7,2.3,7,2.3
Tuberculosis,North Africa and Middle East,2010,7-27 days,Female,0,0,0,0,4,1.4,4,1.4
Tuberculosis,North Africa and Middle East,2010,7-27 days,Both,0,0,0,0,11,1.9,11,1.9
Tuberculosis,North Africa and Middle East,2010,28-364 days,Male,136,3,"11,717",258.7,102,2.3,"11,819",260.9
Tuberculosis,North Africa and Middle East,2010,28-364 days,Female,172,4,"14,743",340.9,58,1.3,"14,801",342.3
Tuberculosis,North Africa and Middle East,2010,28-364 days,Both,308,3.5,"26,460",298.8,160,1.8,"26,620",300.7
Tuberculosis,North Africa and Middle East,2010,1-4 years,Male,102,0.5,"8,564",45.1,"1,516",8,"10,080",53
Tuberculosis,North Africa and Middle East,2010,1-4 years,Female,112,0.6,"9,417",51.9,856,4.7,"10,273",56.6
Tuberculosis,North Africa and Middle East,2010,1-4 years,Both,214,0.6,"17,981",48.4,"2,371",6.4,"20,353",54.8
Tuberculosis,North Africa and Middle East,2010,5-9 years,Male,51,0.2,"4,012",17.9,"4,311",19.3,"8,323",37.2
Tuberculosis,North Africa and Middle East,2010,5-9 years,Female,45,0.2,"3,520",16.5,"2,394",11.2,"5,914",27.7
Tuberculosis,North Africa and Middle East,2010,5-9 years,Both,96,0.2,"7,532",17.2,"6,705",15.3,"14,237",32.5
Tuberculosis,North Africa and Middle East,2010,10-14 years,Male,38,0.2,"2,765",12.8,"7,212",33.5,"9,977",46.4
Tuberculosis,North Africa and Middle East,2010,10-14 years,Female,52,0.3,"3,841",18.7,"3,993",19.4,"7,834",38.1
Tuberculosis,North Africa and Middle East,2010,10-14 years,Both,90,0.2,"6,606",15.7,"11,205",26.6,"17,811",42.3
Tuberculosis,North Africa and Middle East,2010,15-19 years,Male,116,0.5,"7,943",35.9,"11,030",49.9,"18,973",85.8
Tuberculosis,North Africa and Middle East,2010,15-19 years,Female,144,0.7,"9,894",46.7,"6,071",28.6,"15,965",75.3
Tuberculosis,North Africa and Middle East,2010,15-19 years,Both,260,0.6,"17,838",41.2,"17,100",39.5,"34,938",80.7
Tuberculosis,North Africa and Middle East,2010,20-24 years,Male,274,1.2,"17,509",76.2,"15,333",66.7,"32,842",142.9
Tuberculosis,North Africa and Middle East,2010,20-24 years,Female,237,1.1,"15,100",68.9,"8,397",38.3,"23,497",107.2
Tuberculosis,North Africa and Middle East,2010,20-24 years,Both,511,1.1,"32,609",72.6,"23,731",52.8,"56,340",125.5
Tuberculosis,North Africa and Middle East,2010,25-29 years,Male,383,1.7,"22,548",100.5,"39,512",176.1,"62,060",276.5
Tuberculosis,North Africa and Middle East,2010,25-29 years,Female,254,1.2,"14,934",71.1,"21,272",101.2,"36,207",172.3
Tuberculosis,North Africa and Middle East,2010,25-29 years,Both,636,1.5,"37,483",86.3,"60,784",139.9,"98,266",226.1
Tuberculosis,North Africa and Middle East,2010,30-34 years,Male,413,2.1,"22,266",115.1,"43,765",226.2,"66,031",341.3
Tuberculosis,North Africa and Middle East,2010,30-34 years,Female,232,1.3,"12,519",70.6,"23,703",133.7,"36,222",204.4
Tuberculosis,North Africa and Middle East,2010,30-34 years,Both,645,1.7,"34,785",93.8,"67,468",182,"102,253",275.8
Tuberculosis,North Africa and Middle East,2010,35-39 years,Male,496,3.1,"24,326",150.3,"43,348",267.7,"67,674",418
Tuberculosis,North Africa and Middle East,2010,35-39 years,Female,250,1.7,"12,256",83.3,"23,490",159.7,"35,746",243.1
Tuberculosis,North Africa and Middle East,2010,35-39 years,Both,747,2.4,"36,582",118.4,"66,838",216.3,"103,421",334.7
Tuberculosis,North Africa and Middle East,2010,40-44 years,Male,454,3.3,"20,035",145.7,"38,010",276.5,"58,044",422.3
Tuberculosis,North Africa and Middle East,2010,40-44 years,Female,227,1.8,"10,016",78.8,"20,602",162,"30,618",240.8
Tuberculosis,North Africa and Middle East,2010,40-44 years,Both,681,2.6,"30,051",113.6,"58,612",221.5,"88,662",335
Tuberculosis,North Africa and Middle East,2010,45-49 years,Male,464,4,"18,246",159.2,"37,538",327.5,"55,784",486.6
Tuberculosis,North Africa and Middle East,2010,45-49 years,Female,217,2,"8,533",77.8,"20,369",185.6,"28,903",263.4
Tuberculosis,North Africa and Middle East,2010,45-49 years,Both,681,3,"26,779",119.4,"57,908",258.1,"84,687",377.5
Tuberculosis,North Africa and Middle East,2010,50-54 years,Male,507,5.3,"17,530",184.8,"20,634",217.5,"38,164",402.3
Tuberculosis,North Africa and Middle East,2010,50-54 years,Female,258,2.8,"8,943",98.3,"11,266",123.8,"20,209",222.1
Tuberculosis,North Africa and Middle East,2010,50-54 years,Both,765,4.1,"26,473",142.4,"31,899",171.6,"58,373",314.1
Tuberculosis,North Africa and Middle East,2010,55-59 years,Male,564,7.5,"16,909",225.8,"20,357",271.9,"37,266",497.7
Tuberculosis,North Africa and Middle East,2010,55-59 years,Female,266,3.6,"7,963",107.8,"11,165",151.1,"19,128",258.8
Tuberculosis,North Africa and Middle East,2010,55-59 years,Both,830,5.6,"24,872",167.2,"31,522",211.9,"56,394",379
Tuberculosis,North Africa and Middle East,2010,60-64 years,Male,559,10.9,"14,236",276.8,"8,215",159.7,"22,451",436.5
Tuberculosis,North Africa and Middle East,2010,60-64 years,Female,277,5.1,"7,034",130.5,"5,143",95.4,"12,177",225.9
Tuberculosis,North Africa and Middle East,2010,60-64 years,Both,836,7.9,"21,270",201.9,"13,359",126.8,"34,628",328.7
Tuberculosis,North Africa and Middle East,2010,65-69 years,Male,640,18,"13,454",377.8,"8,048",226,"21,502",603.8
Tuberculosis,North Africa and Middle East,2010,65-69 years,Female,344,8.7,"7,225",183.3,"5,046",128,"12,271",311.4
Tuberculosis,North Africa and Middle East,2010,65-69 years,Both,984,13.1,"20,679",275.6,"13,094",174.5,"33,773",450.2
Tuberculosis,North Africa and Middle East,2010,70-74 years,Male,660,23.7,"11,095",399,"3,275",117.8,"14,370",516.9
Tuberculosis,North Africa and Middle East,2010,70-74 years,Female,401,12.6,"6,720",211.6,"2,195",69.1,"8,915",280.7
Tuberculosis,North Africa and Middle East,2010,70-74 years,Both,"1,060",17.8,"17,815",299.1,"5,471",91.8,"23,285",390.9
Tuberculosis,North Africa and Middle East,2010,75-79 years,Male,692,35.4,"8,917",456.4,"3,195",163.5,"12,112",620
Tuberculosis,North Africa and Middle East,2010,75-79 years,Female,408,18.1,"5,239",232,"2,157",95.5,"7,396",327.5
Tuberculosis,North Africa and Middle East,2010,75-79 years,Both,"1,100",26.1,"14,156",336.1,"5,352",127.1,"19,508",463.2
Tuberculosis,North Africa and Middle East,2010,80+ years,Male,759,54.7,"5,647",406.9,661,47.6,"6,308",454.6
Tuberculosis,North Africa and Middle East,2010,80+ years,Female,721,40.2,"5,254",292.9,465,25.9,"5,719",318.8
Tuberculosis,North Africa and Middle East,2010,80+ years,Both,"1,480",46.5,"10,902",342.7,"1,126",35.4,"12,027",378
Tuberculosis,North Africa and Middle East,2010,All ages,Male,"7,308",3.2,"247,718",108.7,"306,071",134.3,"553,789",243
Tuberculosis,North Africa and Middle East,2010,All ages,Female,"4,616",2.1,"163,153",74.8,"168,648",77.3,"331,800",152.1
Tuberculosis,North Africa and Middle East,2010,All ages,Both,"11,924",2.7,"410,871",92.1,"474,719",106.4,"885,590",198.6
HIV-TB,North Africa and Middle East,1990,28-364 days,Male,1,0,50,1.1,2,0,52,1.2
HIV-TB,North Africa and Middle East,1990,28-364 days,Female,1,0,46,1.1,1,0,47,1.1
HIV-TB,North Africa and Middle East,1990,28-364 days,Both,1,0,96,1.1,3,0,99,1.1
HIV-TB,North Africa and Middle East,1990,1-4 years,Male,3,0,210,1.1,26,0.1,236,1.2
HIV-TB,North Africa and Middle East,1990,1-4 years,Female,2,0,187,1,14,0.1,202,1.1
HIV-TB,North Africa and Middle East,1990,1-4 years,Both,5,0,398,1.1,40,0.1,438,1.2
HIV-TB,North Africa and Middle East,1990,5-9 years,Male,0,0,26,0.1,67,0.3,93,0.4
HIV-TB,North Africa and Middle East,1990,5-9 years,Female,0,0,22,0.1,38,0.2,60,0.3
HIV-TB,North Africa and Middle East,1990,5-9 years,Both,1,0,48,0.1,105,0.2,153,0.4
HIV-TB,North Africa and Middle East,1990,10-14 years,Male,0,0,15,0.1,104,0.5,119,0.6
HIV-TB,North Africa and Middle East,1990,10-14 years,Female,0,0,13,0.1,58,0.3,70,0.4
HIV-TB,North Africa and Middle East,1990,10-14 years,Both,0,0,28,0.1,161,0.4,189,0.5
HIV-TB,North Africa and Middle East,1990,15-19 years,Male,1,0,36,0.2,133,0.8,169,1.1
HIV-TB,North Africa and Middle East,1990,15-19 years,Female,1,0,35,0.2,78,0.5,113,0.7
HIV-TB,North Africa and Middle East,1990,15-19 years,Both,1,0,70,0.2,211,0.7,282,0.9
HIV-TB,North Africa and Middle East,1990,20-24 years,Male,2,0,150,1.1,158,1.1,307,2.2
HIV-TB,North Africa and Middle East,1990,20-24 years,Female,2,0,133,1,91,0.7,224,1.7
HIV-TB,North Africa and Middle East,1990,20-24 years,Both,4,0,283,1,249,0.9,531,2
HIV-TB,North Africa and Middle East,1990,25-29 years,Male,4,0,255,2.1,357,3,611,5.2
HIV-TB,North Africa and Middle East,1990,25-29 years,Female,3,0,189,1.6,204,1.8,393,3.4
HIV-TB,North Africa and Middle East,1990,25-29 years,Both,8,0,444,1.9,560,2.4,"1,004",4.3
HIV-TB,North Africa and Middle East,1990,30-34 years,Male,5,0.1,286,2.8,373,3.7,658,6.5
HIV-TB,North Africa and Middle East,1990,30-34 years,Female,4,0,195,2,204,2.1,399,4.1
HIV-TB,North Africa and Middle East,1990,30-34 years,Both,9,0,480,2.4,577,2.9,"1,057",5.3
HIV-TB,North Africa and Middle East,1990,35-39 years,Male,6,0.1,317,3.7,370,4.3,687,8
HIV-TB,North Africa and Middle East,1990,35-39 years,Female,4,0,192,2.4,204,2.5,395,4.9
HIV-TB,North Africa and Middle East,1990,35-39 years,Both,10,0.1,509,3.1,573,3.4,"1,082",6.5
HIV-TB,North Africa and Middle East,1990,40-44 years,Male,6,0.1,282,4.4,293,4.5,575,8.9
HIV-TB,North Africa and Middle East,1990,40-44 years,Female,3,0.1,152,2.5,158,2.5,310,5
HIV-TB,North Africa and Middle East,1990,40-44 years,Both,10,0.1,434,3.4,451,3.6,885,7
HIV-TB,North Africa and Middle East,1990,45-49 years,Male,6,0.1,240,4.9,285,5.8,525,10.6
HIV-TB,North Africa and Middle East,1990,45-49 years,Female,4,0.1,148,3.1,156,3.2,304,6.3
HIV-TB,North Africa and Middle East,1990,45-49 years,Both,10,0.1,388,4,441,4.5,829,8.5
HIV-TB,North Africa and Middle East,1990,50-54 years,Male,4,0.1,126,2.9,187,4.3,312,7.1
HIV-TB,North Africa and Middle East,1990,50-54 years,Female,3,0.1,88,2,102,2.3,190,4.3
HIV-TB,North Africa and Middle East,1990,50-54 years,Both,6,0.1,214,2.4,289,3.3,503,5.7
HIV-TB,North Africa and Middle East,1990,55-59 years,Male,1,0,44,1.1,183,4.7,227,5.8
HIV-TB,North Africa and Middle East,1990,55-59 years,Female,1,0,19,0.5,100,2.5,119,3
HIV-TB,North Africa and Middle East,1990,55-59 years,Both,2,0,64,0.8,283,3.6,346,4.4
HIV-TB,North Africa and Middle East,1990,60-64 years,Male,0,0,13,0.4,76,2.4,89,2.8
HIV-TB,North Africa and Middle East,1990,60-64 years,Female,0,0,5,0.1,45,1.4,49,1.5
HIV-TB,North Africa and Middle East,1990,60-64 years,Both,1,0,17,0.3,121,1.9,138,2.2
HIV-TB,North Africa and Middle East,1990,65-69 years,Male,0,0,2,0.1,75,3.3,77,3.4
HIV-TB,North Africa and Middle East,1990,65-69 years,Female,0,0,1,0,44,2,45,2
